字段1_文本,字段2,时间,字段3
JohnsonCHOU张,从2021年4月开始考虑买新能源汽车，到8月最终决定购买极狐阿尔法T，2022年再到9月提车至今，今天也来说说从选车到后续驾驶过程中的一些感受吧。 选车经历 因为这次是本人人生中第一部车，买车完全没有方向，也只有刷抖音的时候看到懂车帝类似的APP，包括很多厂家会在抖音上打广告。 第一辆车，理想ONE。第一辆车给我的惊喜还是很大的，特别是他那个显示屏，看起来真的很舒服，然后放了一下音乐，感觉音质还可以。空间上来说，7人坐，完全符合我的需要，而且还是增程式的，没电了就用油，和普通的油混还不一样，不会出现什么故障，我当即觉得这辆车很适合我，我记得价格是30万出头。当天回去完，马上和我老婆说，这辆车可以买，用贷款压力也不是很大。我老婆却说‘你才试了一辆车，多看看吧’（我老婆还是非常理性的，我是冲动型）。理想的选择先放入我的清单之中。 第二辆车，蔚来。试驾这辆车，我是特地拉着我老婆一起去的（因为那时候她还是对新能源持怀疑态度）。从头到位，试驾过程非常舒适，蔚来可以说那一次试驾下来是我体验最好的一次，没有之一。这部车有个空气悬挂，有抬头显示（我第一次接触这个配置，所以感到很惊讶，因为很科技），空间很大，又可以换电池（一个月6次），总之，各种满意，觉得就是它了，之前的理想已经被我忘在脑后了。当天回家下载蔚来APP，然后开始选配置，按照白天的试驾去选，结果40W左右。难道我要花40W去买一辆新能源吗，这个是颠覆了我对新能源车的认知，再重新选配置，电池还是选择租的情况下（每月付1000多）结果还是需要35万左右，然后再咨询贷款利率，首付比例等，了解下来后，得出一个结论，再试试别的吧。 第三辆车，上汽R，因为小区楼下停了一辆黑武士，所以也约了一下上门试驾，逛了一圈，后排空间略小，空间不适合，各方面不尽如人意，果断放弃。 小鹏G3I（空间实在太小），比亚迪宋PRO，爱驰（三电不是终身质保，放弃），威马，几何、哪吒等，没有一款是我喜欢的或者配置续航等让我有惊喜的。 最后，极狐ARCFOX 阿尔法T。有时候真的只能说是冥冥之中的一种缘分吧，最初极狐我在抖音刷到过这个广告，当初直接PASS，都没想过去了解，因为我觉得是小品牌，肯定不行。然后我在北京出差的时候，老婆突然发了一个极狐的链接给我，我说我不考虑，老婆让我去试试看，然后网上约了个试驾，周末大康哥开了一辆灰色的T过来，做了一翻说明，直接上手试驾，刚坐下去，就发现有抬头显示（+1分），问了一下续航多少，回答‘653KM’（+1分），三电是否终身质保，回答‘是’（+1分），然后又问了一下充电速度，当场带我去了一次外面的快充站，速度绝对可以（+1分）。 最后，康哥和我说了一句话也是我下决心买这辆车的最大理由——‘一辆车如果说是10元，其他品牌可能只用了4元去造成，6元在做推广。而极狐则是8元在造车，2元在做推广。’极狐使用的是韩国SK电池，93度的，前挡风玻璃是劳斯莱斯御用玻璃圣戈班，电机是西门子的，电控技术是北汽的，最最最最最关键的是整车由麦格纳代工出品，当初我也不知道麦格纳是什么东西，回去查了一下，怪怪，人家可是造豪车的代工厂，你说这个品质能没保障吗？最关键，我想要的都有了，而且30万以内我就搞定了，2年招行12.5W贷款免息，我还有犹豫不决的理由吗？ 过了2个星期，我让他再把车开到我家小区来，让老婆看一下，然后一起送我老婆去上班，在停车场试驾了一下（本本族），我老婆当场就说‘不纠结，定吧。’ 交付流程 决定购买极狐之后，让老婆和康哥办了一下手续，以及贷款手续，全程康哥尽心尽力，让我们省了很多事。2周后交付也很顺利。 使用感受 现在主要以单踏板为主，上下班通勤基本不怎么踩刹车，达到人车合一，电耗非常低，每天来回30KM。7天充一次电，家里没按私桩，只能外面快充，充一次40多元，20%-90%，65度电左右。用车成本非常低，每天出门会提前热车，热空调，座椅加热，进车直接脱外套。长途开过3次，2次近郊（不作细说）还有一次就是上海经销商东昌组织的车友活动去安吉，单程250KM（单程无需充电，而且我是顶着限速开的），电车的通病这个时候就显现出来了，速度超过100的时候，电耗是非常高的，基本要打7折了。因为单程不用充电，所以我没怎么规划。值得说的是，这辆车在开到150码的时候，非常稳，没什么感觉，除了风噪大一点。 音响，绝对可以达到杜比声音了，大家可以亲自去感受一下。 吐槽点： 还好我是一个对车机不怎么追求的驾驶员，只要能听音乐，导航能用就可以，所以极狐刚好及格。极狐车机是真的不行。 营销：几乎没有 总结 本人宗旨：别人喷我，我笑脸应对。但绝不会去说别人，毕竟存在即合理。人家卖的好，肯定都是有理由的，别人没有选择极狐并非说人家没有眼光，选择极狐的朋友们，也并非是绝对正确。希望大家能买到自己喜欢的新能源。,2021-12-10,上海
蟹丶Bro,外观选择红色，全海南省第一辆红色，比照片好看多了，不同光线下颜色也会有变化大概从大红色渐变到粉红，还有人说有些偏橙色。。。昨天提车有好多人围观😄可能是视角不同吧 内饰纯黑色的，感觉还不错。屏幕太清晰了4K的看电影很爽14个英菲尼迪喇叭。最好用的还是抬头显示内容很丰富。 安全配置方面对于我来说足够，开车时候全都是语音指挥很方便！空间也是没话说足够大，就是后排中间有点硬不过地板是纯平的，很好！ 这车操控非常好，过完极限很高，比宝马x5过弯厉害（家里有一辆13款的）感觉像是有双手帮助你完成过弯一样底盘滤震也很好，过减速带不会像以前咯噔咯噔的，总之就是很舒服，整车隔音也没得挑，高速速度上去有风噪声开得越快越大。 空调，前排座椅加热通风挺狠的，又支持远程开启很实用，海南这边最近还很热。 音响系统高低音分明，重低音可调，完美！可以去试下 最后说下续航提车已行驶5公里，续航还有643，海口提车点开到琼海家门口还有507！全路程127公里，基本全程高速了还是一路超车那种开法。电量很足！ 目前就想到这么多了！有问题随便问！！搬砖去了！！！,2021-09-15,海口
极狐嘟嘟志,"极狐新车主交个长篇作业吧。本人应该是北汽新能源的老车主了。算上极狐at，一共拥有过3台北汽新能源的车辆，从最早的2016年购买的ev160到arcfox第一款的量产玩具车lite，在到现在的极狐at。

入手极狐at，早在2020年就关注到了北汽新能源刚上市的arcfox at。车比较大气，加上跟麦格纳合资成立工厂，直线把北汽新能源的车辆品质拉上去了！绝对不次于奔驰和宝马！毕竟那些大厂也找麦格纳代工的哈。首先这at就是空间大，当时第一次试驾去的是蓝色港湾极狐体验中心，那里各个新势力品牌不少，极狐挨着大众、小鹏，更加适合对比这些品牌！小鹏那会主打p7，p5。在南方号称续航700+我大概也许相信。但是在北京或者更北边，续航直接打个5折或者4折。因此不考虑了。做工其实新能源车都是下血本的，质量啊，做工质感啊这些看的见摸得到的都不差。空间极狐at直接干掉小鹏和特斯拉这些车型。刚才提到续航，极狐653绝对绝对真实续航，本人提车3周，跑了1000公里，就算续航打折我认为500公里以上也不是问题！个人觉得现在新能源汽车的续航已经很成熟了！

座椅绝对可圈可点！舒服，隔音品质优秀游戏很优秀！其他驾驶提速啊，氛围灯高级感，全景天窗通透明亮，后背空间凑合够用，以及全车360度视角和类似于特斯拉的l2辅助驾驶就不多夸了！

说点干货的给各位车友看，首先脚垫建议去某宝购买，买双层的，极狐app商城没有at的脚垫了。某宝也不贵，300左右买个双层的好看好用脚感更是不错！车辆隔热膜建议搞个威固，隔热还是不错的，毕竟都买20几万的车了，弄个高级点的隔热预算也够！极狐app商城可以换点好东西，充电线，放电插头这些必须要积分换的。抓紧换，尤其是放电线插头，老是没货。其次换个雨伞，刮雪的，头枕这些比较实用！毕竟积分很多，抓紧用！",2022-11-16,北京
老汉儿愤怒了,"字数有限只说优点，剩下的以及缺点请看以前的贴：https://is.snssdk.com/motor/feoffline/ugcs/article.html?group_id=7019360244723630627&share_token=39f62ef1-fbb9-460f-99f1-58f5ff38b455

1.外观---一开始感觉一般，实际上现场看车真的很帅，远看造型科幻+流线的元素，银灰色l耐脏，近看有些敦实。

我和老爹就喜欢这种敦实厚重的。我除了圆滚滚也一直喜欢开拓者、唐、撼路者这样的造型。

另外车标真是好看...我就喜欢这种对称的图案哈哈。


2.做工和品控---这个工艺品控确实是杠杠的，拼接焊接处、接缝处、座椅打孔拼接处、内饰软包质感、中控台稳固性，于细节处能感受到极狐这个品牌想要做大做强的心态。

如它宣传所说：用料来源于全球前百供应商。确实能感受到北汽下极狐的诚意。


到处都是翻毛和绒，减少了置物碰撞的响声

3.功能齐全性-配置功能应有尽有，这点真的很好，如今的社会早已不是旧时代的温饱社会，我至今都不明白为何至今还会有人选择旧社会配置的车.......

对几个常用功能来说：

360影像透明底盘---清晰度不错。

座椅通风（狗x的欧拉好猫不给通风）---效率很高。

倒车后视镜自动下翻---很迅速（狗x的好猫慢死了被我关掉这功能了）。

迎宾模式---如下车座椅后退、上车自动调节车主的后视镜座椅方向盘的习惯、走近车门自动弹出隐藏式门把手、迎宾灯这些都非常人性化和有仪式感。

人脸识别提醒---比较灵敏和精准甚至让人有时会很烦。

语音控制---基本功能齐全。

抬头显示---之前试驾过摩卡和别克，老爹表示要么晃眼睛要么看不清楚。αT的这个倒做的真心不错，包括导航的路标和限速牌提醒的投影都非常清晰。

前后空调---柔和、调节度很高，各种吹风姿势和大小...对人吹对玻璃吹对两边吹....不错不错。

后雨刮---隐藏在车尾翼里面，用的时候才出来，不影响外观，很不错。另外前雨刮刮的非常到位，用过之后才知道。

车机---仪表盘集成了大多数常见的功能显示，如电机功率和动能回收力度表、瞬时能耗、里程能耗、小计能耗、电话表、模拟路况、多媒体显示、充电显示等，都是方向盘左边两键加滚轮操作，非常简单快捷。

多媒体大屏分辨率有没有4k不知道，反正放了个电影感觉很爽，屏幕的左右两边都可以控制多媒体如导航、酷狗、蓝牙音乐等，也能分左右两屏操作，也可以很简单的把两边内容切换的左右互换，这点很赞，让副驾慢慢弄好导航，一个手势晃到屏幕左边方便司机观看。


车辆控制的屏幕功能也很齐全，空调座椅灯光音量网络这些都集中在这个屏。


4.用料足--车身上钢下铝、和西门子合作的电机、麦格纳代工生产、现在密度最高的还没起过火的sk的电芯、足够大的4k分辨率大屏幕、真皮座椅、翻毛软包内饰等。

另外αT的轮胎真是霸气....换胎也贵，狗x的要1800一条。

5.安全性---αT的车身扭转刚性超高，一体式冲压车门厚重感十足，AB柱1500mpa以上，采用0起火的电芯等。

6.底盘---我对底盘的要求和识别度不高，我老爹试驾之后很满意，这次长途开新车回家我也仔细感受了一下，具体在于高速过大湾的时候非常有信心，感觉底盘很整，大湾掰大幅度掰方向盘车子直接就过来了。

换作是我的好猫，虽然麋鹿测试有81.4公里，但是绝对会有大侧倾。顺便吐槽一下好猫过减速带那个难受......

另外αT方向盘的手感真是巴适得板，操作起来也很好，高速掰盘子会变得厚重，低速掰会很轻盈。

不过我老爹还有点不习惯，他老福特方向盘估计太老了，液压助力坏了，死重，我老婆开了几次说掰着胳膊疼........但我老爹居然习惯了！！！

另外电动调节方向盘也非常好用。老爹非常满意。

7.空间---这个就不多说了，看过之后都说好，毕竟轴距在那里。

理论上说4.8的车，轴距占了2.9米，后备箱理性很小，实际上估计是造型的原因，我感觉后备箱还不错。

晚上拍的图，随便将就着看吧。

8.续航---不管是app实测视频，还是车友分享贴，感觉目前来说极狐的续航还是比较实在。这个有待自己亲自测试。

αT的653的表显续航无论是长途自驾还是城市上下班，对老爹足够用了，毕竟我和他都是开几百公里就累了要休息的人。

这点油车流派的车友请勿喷，你走错地方了。

9.SUV通过性---老爹旧车离地间隙11cm都开了这么多年.....αT有160cm，过坎下乡出去耍足够了。

10.销售模式---贷款首付一半过一年再付一半无利息我们感觉非常不错，不需要等额等息的按月还款。

也没有贷款的手续费，",2021-10-16,重庆
不是非吃不可,22年底旧车满3年，跑的不多，2万多公里，但厂家估计要黄，所以想着趁国补和北京置换补贴政策，换个品质好一点的，预算25以内。 目前已经跑了快3个月，上过山，去过海，可以说，即便到2023年车市降价大潮这个阶段，极狐T653➕依然是香😍😍😍 下面复盘一下选车经历。 刚需配置：纯电、安全性佳、隔音好、音响好、有座椅通风和氛围灯。 非刚需但加分配置：轮毂漂亮、有HUD、续航600km+、大屏、拼色车身。不愿意为辅助驾驶溢价买单。 22年年中开始，市面上的电车基本上都看过了，做足功课: 最初意向目标id6，23万可以拿下主流品牌七座纯电。缺点：屏幕小车机差，无座椅通风，隔音一般，普通版本无哈曼卡顿的音响一般。id4纯享限量版14万，便宜，就是凑合。😢 汉ev，质感、隔音和音响满意，够主流，买老款不甘心，没有单拿的音质差一点，有单拿的新款28万超预算，轿车通过性差，还不是3.0平台。宋plus即将改款容易背刺，屏幕小。海豹中意内饰，但底盘低，磕电池风险高。元plus内饰接受，但车小了点。😢 aion v，几次涨价和优惠缩水后不太值，8个喇叭音质一般，没有真皮座椅。aion y，高配现在不算便宜了，15万，但试驾比aion s和aion v低一个档次，内饰廉价，加速弱，噪音大，没看上。😢 零跑c11，堆料很多，涨价前15万便宜大碗，现在18万无法下手，试驾居然给了个故障车，电机嘶嘶叫，车里味儿大，c01后排头贴玻璃360°暴晒。😰 深蓝sl07，外观协调，无框车门，HUD，掀背，头枕音响，开起来也还行，这个价位已经做到了最大均衡，成本导致塑料感强，后排顶头。😅 飞凡R7，下定4000抵2万，28万，副驾有腿拖脚拖，挺满意，没有等到试驾，展车味儿大。😂 小鹏G9，也下过定，体验5D影院大受震撼，屏幕和座椅都不错，超预算，30以内可以考虑。😂 最后是Model Y，当时27.8万，考虑进单位不方便，只能放弃，现在25.9万比较香了。😂 最后说回极狐。起初压根没有考虑过，偶然的机会了解到这车，就去看了，后面又约了2天深度试驾，结合优惠和驾驶体验，回过头看其他车不香了。极限二选一还是id6和极狐t，价格差不多，音响、隔音、屏幕、座椅通风，极狐t胜出，即便大众高级、保值好点，还是没选。车要自己开着舒服，用几年糟心车不值当。 极狐优点：首先是想要的功能都有，用料没得说，纯电平台、抗扭刚度5.5万、麦格纳的工艺、圣戈班隔音玻璃、93度sk电池、西门子电机、infinity音响、20寸ps4轮胎、带HUD。阿尔法T由传奇汽车设计大师德 ∙ 席尔瓦操刀设计，个人挺喜欢这个硬朗的腰线，几年内不过时。前后排头顶空间挺富裕，座椅可以调整到很高，高周围车一头，舒服。好车，定位也是高端，摸过就能感受到不是C11那类追求表面性价比的车。认可度不高，所以才有优惠。另外，如果买低配480，价格更香。S的屁股尾灯比较夸张，一开始接受不了，现在顺眼一点。 极狐缺点：车机带鱼屏比较一般，不是大屏，但是4k够细腻，比id还是强点。前驱和加速8s我觉得不是问题，红绿灯基本第一个出去，高速穿插超车自如。硬伤是销量低，但有北汽背书，售后是不慌的。极狐一直在OTA，最近1.9系统刚加入了华为hicar互联，还发布了极狐考拉，从业者都比较认可的精致小车。 总之，极狐是那种可以让自己用着舒服的车，建议买车多看看，特别是置换或者特殊人群，如果想提升一下驾乘体验，去感受一下极狐。极狐在很多商超建了自营超充站，还有机场停车服务，也算额外福利。北京路上的极狐越来越多了😎😎 欢迎车友点赞评论😄😄,2023-03-11,北京
阿雄2023,"与小狐狸的缘分----天秤座的选车历程
      总结一下我的购车历程：1、我的第一辆车，对比过很多车；2、火车上通过APP下单订车；3、未摇号，未知是否能有购车指标的担忧下，提前提车到家。
       车一直是自己美好的期待，摇号11年了，但似乎摇中的希望越来越渺茫，今年正式转到新能源指标排队了，所以自己的第一辆车那是一家人的希望，尤为重要。
       作为天秤座的我，一直就有选择纠结症，选择一样东西都是全面分析对比，更何况是家里的一个大件，家里的第一辆汽车，所以首先就是全面的网络查询和朋友口碑了解，对比和试驾，最终结合自己的经济能力，选择了性价比和最钟意的极狐阿尔法T653S+。
       结合个人喜好和买车限定条件，首先优先考虑SUV，价位20万左右，且是纯电动汽车。作为新能源这几年比较好的比亚迪和国外品牌特斯拉，最先关注的就是比亚迪宋PUS和特斯拉model 3，期间关注了大众ID4，零跑C11、问界M5、埃安LX plus，比亚迪唐，甚至也关注了轿车比亚迪的汉、小鹏P7，也试驾了ID4、小鹏等，最后对极狐阿尔法T是一见钟情，也是全面分析的最终选择。相信一个天秤座的人的一个选择从来不是冲动，从安全、续航能力、驾驶感受、做工用料、配置、外观及内饰，全面分析这些车辆的性价比，同样价格看配置，同样配置看价格，极狐各方面都给了我最好的印象，最终锁定极狐。
1、	安全：
1）极狐和麦格纳的合作，吸引了我的关注；
2）极狐和特斯拉、比亚迪汉的对撞实验，结果告诉极狐汽车的安全性非常优秀；
3）关注了几个极狐交通安全事故，都是安全品质让极狐车主和家人避免了一场灾难，让人放心，虽然我们路上开车第一要保证安全，但难免会出现一些不可控的事情，安全必须要有保障。
2、	续航：
这款极狐的653S+是NEDC续航满电653公里，94.5kWh的电池容量，这个电池容量下的续航标注相比很多品牌来说，比较实在不虚标。通过广大车友的数据分析，确实续航优秀。这个续航能力对于一些城市内通行可以一周充一次电足够，对于远距离1000公里以上路程也不再有太大担忧，这个目前来说较长的续航也解决了我的里程焦虑。
3、	空间
空间是选车的一个重要指标，当自己家人坐在后座后，对于空间是非常满意，这个车的空间完全能满足我们一家三口的用车需求。
4、	驾驶感受
试驾过几辆车，比如小鹏重点指引是辅助驾驶，大众ID4强调底盘好，极狐的感受应该是印象最深刻，驾驶起来比较舒服，加速也平稳且提速较快，总体感觉驾驶感不错。
5、	品质和用料
一次在4S店遇到一个来保养的老客户，他是部队专门进行采购的，他说自己对车有研究，自己家庭特意购买了极狐汽车，就是因为极狐用料很足，特别给力。这车麦格纳代工生产、全身钢铝结构、西门子电机、sk电池、足够大的高分辨率大屏幕、nappa真皮座椅（加热、通风功能）、HUD抬头显示、燕飞利仕音响、360全景影像、全景天窗、矩阵智能大灯等，确实用料和配置不错。
6、	外观内饰
极狐的内饰不是那种看上去特别豪华，但是很稳重的感觉，有点BBA车的那种感觉，真皮座椅、三个屏幕从来不那么小家子气，对于我这个中年人来说，是一眼就相中，当我们家闺女坐在后排时候也是兴奋的钟意。对于外形，每个人的审美观点不一样，极狐的外形对我来说很有吸引力，其实我更钟意银色的，不过我们家那位更喜欢白色（我对白色也很满意），最终我们选择了白色小狐狸。这车开在路上回头率还是蛮高的。
7、	用车成本
极狐免费送充电桩，可以家庭安装，这样能节省不少用电成本。不过对于我家来说这个家装充电桩的条件不具备，不过极狐购车还有免费送电卡的福利，还有APP极狐商城也可以通过积分换电卡活动，据了解很多极狐老车主好几年用车都没有花过电费。同时极狐也有保养赠送活动，这个大家购车一定好好争取一下，争取用车0成本。
       当然，没有完美，在天秤座年前更没有完美。缺点我比较在意的是:
1、车机智能化：反应迟钝一些，当一个命令结束后需要再次唤醒小狐狸才能下达下一个命令。里面的百度地图也被人车主们吐槽，都希望是否用高德地图代替百度地图。
2、杯座位置：
在下面位置，拿放水杯不是很方便，设计不太人性化。不过今年森林版本已经进行了改进。
3、后视镜折叠
后视镜锁车折叠的角度并不大，同时左右折叠角度还不一样。
4、品牌宣传不够
这么扎实的一辆车，品牌宣传不够，据说营销费用也很高，但花在哪里了呢？这是很多极狐车主都替极狐着急的事情。我想我也会推荐身边的朋友关注极狐，也希望极狐坚持品质的前提下继续研发做强做大。
      选择极狐不是一时冲动，通过性对比价比高、安全、驾驶感受、空间、省钱等，最终锁定小狐狸。分享的一点自己的购车历程，希望对购车朋友有帮助。",2023-06-20,北京
不系舟boat,"不知不觉提车已经接近一个月了，简单介绍下我对极狐这台车的感受供参考。我个人认为没有完美的车，只有适合个人的选择，极狐的特点恰到好处地契合了我的需求。

【外观】
这项比较主观，试驾的时候媳妇原话“一眼打在我的心巴上了”，我俩基本加分为优选。在外充电和小区地库里，常有路人打招呼表示因为颜值所以特意咨询下是什么车。


【内饰】
没有体验过豪车，不过感受上家里3系豪华感差不多，皮质手感很舒服。唯一希望以后ota能让氛围灯随着音乐律动起来，一成不变有点单调。

【配置】
360影像，透明底盘，hud，左右盲区来车提醒，迎宾模式，座椅和后视镜记忆，后备箱一脚踢基本辅助的功能都很齐全，使用体验感很棒。特别表扬自动刹车功能，好几次帮我躲过了盲区出来的外卖小哥。另外，音响超赞，配上周董的歌，开车时光变得极致享受。

【空间表现】
媳妇怀了双胞胎，而新能源里mpv没有合适的，选车之初我们就把目标定在大空间五座suv上（个人觉得七座舒适性和安全性差）。极狐这台车在这个价位的suv里尺寸应该是最大的，后排空间我跟朋友三个一米八两百斤左右的汉子坐进去也不觉得挤。未来的它可能会背负起一个大人和两个宝宝椅（笑）。

【续航】
网上为数不多的测评都会夸到极狐续航扎实，这段时间下来我表示深有同感。前几天北京降温了，全程开着座椅加热听着歌，一路下来百公里电耗统计是14度多，按照电池容量来算，基本没有虚标。

【驾驶感受】
底盘调教很对我的胃口，过井盖或浅坑时小震一下就过去了。急起急停会有点头现象，不过作为带孩子的家用车，这种场景基本不会出现。加速响应很及时，高速超车躲避大货车基本无压力。另外驾驶位的腰部气垫很舒服，好评。

【智能化】
夸了那么多，把不满意的放最后说吧。我个人其实对所有新能源车智能化都报不信任态度，之前开特斯拉有过高速突然识别车道线错误猛打方向盘的意外（好在救回来了），所以这点其实对我购买决策影响不大。但是有一说一，极狐车机体验相较特斯拉、小鹏还是逊色很多，基本功能都有，但响应速度，识别成功率都差一些，另外车机会出一些小bug，设计上也有些不太人性化的问题，还有车道居中功能会来回“画龙”。希望未来ota会有进一步改进。


攒帖不易，最后求一个圈主加超精，撸点积分，谢谢",2022-11-25,北京
狐影随行456,"购车经历
	开了7年的EV200，已经无法满足家庭出行的需要了，换车需求箭在弦上，一触即发。
	因为家庭需要，换车需求定位为SUV，后排能放倒平躺休息，续航最好600以上，500以上也在考虑之列，所以考虑过比亚迪宋plus ev、元plus ev，广汽埃安V、Y什么的，经过一番试驾，讨价还价之后，最终选择了极狐阿尔法T。 理由其实很简单：续航里程高、空间配置满足要求、置换补贴多、优惠幅度大、车主口碑好！提车快一个月，使用下来非常满意。
	整过从下单到交付的过程都非常愉快，没有套路，没有贷款手续费，没有出库上牌费，啥费都没有。一手交钱一手交货，不用等两三个月。

第一，外观
	极狐阿尔法T外观漂亮、辨识度高，非常有运动感。大灯、腰线、尾灯、个头都恰到好处、一切都刚刚好。车头设计很霸气，看上去非常有运动气质，再配合时尚动感的前矩阵大灯，小狐狸耳朵形状的LED日间行车灯，4788*1940*1683MM的车身尺寸，优雅的线条，呈现出霸气有型的设计风格，搭配米其林20寸厚壁轮胎，抓地静音也非常到位。隐藏式的后雨刷，藏而不露！

第二，内饰
	内饰方面那也是可圈可点的。皮质打孔座椅，具备痛风加热功能；4K中控大屏，显示效果非常细腻。特别是大屏个人非常喜欢，奢华而有内涵。那种旋转大屏看上去太low了，更有甚者并列排了两个大屏，像放了两台电脑显示器一般，程序猿表示强烈抗议。但是前排座椅后面的硬塑料比较拉垮，需要套上专用的椅套，可以增加好几个口袋且美观。

第三，配置
	配置方面其实没什么说的，有兴趣的去查阅配置详情表，该有的功能都有了：真皮打孔方向盘配备了电动上下+前后调节,记忆、加热等功能。类奔驰的怀挡设计，切换档位、电子驻车都非常智能、方便。HUD抬头显示非常有用，车道、时速、道路限速，导航信息一应俱全。双驾驶位电动调节、尾门一脚踢、自动泊车、还有遥控泊车以及空气净化都是非常实用的功能。三片式全景天窗，长度更是超过了2m，同级别内无敌手。电动遮阳帘非常有用，烈日当空不会暴晒，早晚晴空一览无余！座椅真皮/翻毛材质混搭，包裹性到位，乘坐起来也十分舒适，主驾支持12项电动调节，座椅加热、记忆、通风功能。迎宾功能相当有仪式感，晚上开门时投射到地上的极狐标志那是非常的美；当你打开车门或者停车熄火时，座椅都会自动后移，而且方向盘也会上移，非常方便上车下车，尊贵的极狐车主身份在此处得到彰显。

第四，空间
	空间是选极狐的一个重要指标，前后排空间，后备箱，以及放到座椅后是否平整以便家人旅途劳累时休息。一个人的时候后排空间完全可以来个葛优躺，地台没有凸起，中间坐人也不会难受。后排宽大的中央扶手，两个杯架和一个不小的储物盒非常的有排面。后备厢空间的表现比较不错，满足一家人的出行需求是没问题的。如果有大件物品的话，可以放倒后排座椅来扩展空间。4788mm的长度，搭配2915mm的超长轴距，内部空间那是相当不错。

第五，充电和续航
	标称653的续航算是非常实在的，基本上城市道路百公里15个电左右，高速百公里18、19的样子；我最好的表现是百公里8.8度电，如图显示，山路，下坡多一些。北汽的续航相对来说都是比较实在的，SK三元锂+西门子电机，非常给力。提车三周，充过两次电，一次星星充电，充电电流220A ，一次极狐超充，250A妥妥的。

第五，操控
	操控、悬架、底盘什么都就不多说了，不在行。但是确实很稳，在北五环不经意间跑到了100给我的感觉像是80，机场第二高速上跑到115也是稳稳的，胎噪风噪都不明显，动力也是没感到任何疲软。转弯有人说半径大，没太感觉出来。

要说缺点还真有几点需要说说：
1.语音识别上面说了，有待改进，当然这也和使用习惯有关系，使用中最好用简短的口令说出你的需求便于识别
2.抬头显示温度低了出不来，偶尔还有卡死的情况，当然这客服说了通过OTA升级可以解决
3.杯架涉及不太人性化，位置比较低，不方便放也不方便拿。但是为了显得座舱更加的高级大气，这点牺牲可以接受",2022-10-09,北京
帕丁顿1001,"通过一年的学习筛选试驾，选中了极狐阿尔法T高配版653S+，从以下几个方面看：
【空间表现】SUV造型使得前排后排头顶空间很大，2915mm的轴距让后排腿部空间非常好，175cm高的乘客在后排，腿部还有3拳的空间。后背箱可以放下4个28寸旅行箱。放倒后排可以放下3辆自行车，方便郊区骑行。
【续航】得益于北汽新能源多年三电积累，极狐93.6度大电池，使得续航NEDC达到653公里，春秋季市区能达到600+的续航，冬季开空调市区450+。
【充电时间】充电电压近400V，充电电流最大250A，峰值充电功率95KW，24分钟充电36度，相当于每分钟1.5度电。
【提车价格】提车时间较早，没有优惠，给了三电终身质保＋整车终身质保。
【驾驶感受】底盘调较非常棒，属于德系车的驾驭感觉，同属北汽集团下，技术有共通之处，从奔驰车转而开极狐不需要熟悉与适应，无缝转换。
【亮点配置】安全方面最为亮点，可惜很多人看不到，大量高强度钢及达到55000的扭转刚度，使得车辆安全度非常高。

【最不满意】车机系统属于哈曼全家桶，可以用，稳定性高。但对于一些提升幸福感的车机系统反应没新势力快。
综合来说，这车不愧对于我的精挑细选，虽然车机系统缺少噱头，但基本功能没问题，这车还是市面上唯一支持carplay,carlife和hicar三套系统的扩展。而作为车辆基本功能的驾驶、安全来说，可以打满分。",2023-04-05,北京
什么都不是车,外观不是那种惊艳型，属于耐看型，越看越好看。 内饰属于那种第一眼看，好廉价，到处是塑料，越看越觉得高档，到处真皮包裹，真皮比仿皮质感好太多了，因为第一眼看不出来，家里还有一辆10多万的电车，用仿皮包裹，质感一比较就不一样了。 配置该有的都有了，电动方向盘，座椅记忆功能，座椅加热，座椅通风，这几个都比较实用。 空间，感觉够用，平时一个人开，周末一家3口人，够用了。 续航，重点说下，肉人开车，续航绝对超过你的希望，猛人开，续航肯定会低于预期，3月24号提车，3月份开了440多公里，因为提车上的临牌，没绑定App，前面app没记录，这个车经济模式跟哪吒u的单踏板儒行模式很像，所以开的时候，千万不要直接松电门，要跟单踏板模式一样，用电门控制车速，最后快停时候用刹车，又省电，又不会拖拽感很强。北汽我发现，他的动能回收比较牛，不像某些新势力，有拖拽感，他也不一定回收了电能，极狐是真正的回收了，续航能看得出。充电还没试过快充，慢充冲过一次。 底盘感受，第一次试驾，在浦东世博源，那边路况太好，完全感觉不出来底盘好不好一路无感，hud还晃我眼睛，看的头晕，立马想不换车了，毕竟我的雪铁龙c5底盘舒适。过了几天，周浦4s小哥联系我，说送车上门试驾，行吧再试驾下，这次开的比较长，家里附近转了一圈，发现底盘不错，厚重感，高级感，不比我油车差。hud也不晃眼。 【最不满意】 百度地图为什么感觉没手机的百度好用呢，昨天想去一个台湾品牌的披萨店吃披萨，叫小狐狸给我找附近店，结果给我找到2个台湾的店址，你说智障不。 总结下，极狐的车，不是一见钟情的车，需要你慢品，细品。,2023-04-02,上海
