publish,标题,图片,名称,名称1,评分,评分2,评分3,评分4,评分5,评分6,评分7,评分8,评分9,评分10,评分11,评分12,评分13,评分14,评分15,评分16,评分17,标题18,信息,信息19,信息20,信息21,信息22,信息23,信息24,信息25,信息26,标题27,purpose,purpose28,标题29,jia_text,信息30,dw_22,dw_2231,dw_23,dw_2332,dw_1,dw_133,dw_2,dw_234,dw_5,dw_3,dw_335,dw_4,dw_436,dw_6,dw_637,dw_7,dw_738,dw_8,dw_839,openall
"
    发表于  2021-06    

      
        
    
    
",车子续航这方面我觉得还是挺不错的吧。但是家里楼下也有充电桩，使用起来还是很方便的。,https://image1.xcarimg.com/attachments/my/1/90/32/786_120.jpg,xuser1913278,三星会员,4.25,外观,4,内饰,4,续航,4,空间,4,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [贵州省],裸车价格,20.2万  (厂商指导价 22.98万),续航里程,320km,购入用途,接送小孩,自驾游,爱车简评,买这款车主要也是因为这款车的颜值还是非常高的造型设计的，我特别喜欢作为一款新能源的车型，这款车的配置应该算是非常丰富的了。,爱车评价,[最满意],这款车子让我最喜欢的地方还是它的性价比，这方面做的还是非常。部分用量也是比较扎实。而且里面还有很多辅助的功能等等，没有想到三十几万还能买到这么实惠的车子，真的非常不错。,[不满意],最不满意车子的悬挂调教得不够稳，经过颠簸路段的时候，底盘会传来一些异响，还有就是高速上的报警提示声挺多的，让人觉得不舒服。另外车速一般般，没办法开快车。,[外观],车子的外观真的非常的漂亮，这里看过去设计的非常简约，但是又不失霸气的感觉，黑色的中网。真的辨识度非常的高，尤其是他的车尾设计的也是很精致镀铬饰条，连接两个车尾灯上过去，真的非常喜欢。,[内饰],肚子的内饰真的有一种豪华的感觉，采用了棕色和黑色的拼接搭配，让整个车子视觉效果，看过去也是非常的不错，基本基本上能摸得到的地方都是软材质，包裹的手感也是非常细腻，那我最喜欢的还是它的中控嘛，基本上按键都给简化掉了，用了触控屏代替。过去有具有非常强的科技感，而且里面的功能也很多，使用性我觉得还是蛮强的。,[续航],[空间],车子的空间方面我觉得还是比较不错的。这样乘坐空间觉得还是很不错的，像我1米85的身高坐在车里，无论是坐在哪个角度，头部离车顶的空间都还有一拳的距离，腿部间隔也是很大，轻松超过了两腿都没有问题。,[舒适],最宽大，而且空间也大就在里面，我觉得还是非常舒服的，尤其是它隔音效果处理的非常的好，基本上都在车里，车外的声音都很好的隔绝掉了，有时候累了的话，躺在车里都是非常舒服的。,[动力],车子的动力我觉得还是非常不错的吧，不能说非常的强劲，但是还是挺平稳的，整体动力输出能够满足我日常的要求，这样起步提速，车子的动力。表现也是随叫随有。,[操控],自己操作起来我觉得还是非常轻松的，方向盘力度比较清明转向也很精准，基本指那打那没有是会出现。其实他的车道保持功能真的非常不错的时候，把它开启能给我减少很大的疲劳感。,[性价比],因为家里人口多，今年宝宝又出生了，所以想买一辆空间大一点的车，我的购车需求是6座SUV4驱，也看过很多车坊，当时也是没有一直如我的意的吧，这还是朋友推荐了我这款MARVELR，外观真的非常的漂亮，而且里面的空间也是很大的，性价比这方面觉得还是挺高的，所以就把它买下来了。,展开全部
"
    发表于  2021-06    

      
        
    
    
",续航还是比较不错的，虽然不能走太远，但是城市日常开开车上下班接送孩子完全够用。,https://image1.xcarimg.com/attachments/my/1/81/73/603_120.jpg,老天使r,用户被禁止发言,4.63,外观,5,内饰,5,续航,5,空间,4,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [广西省],裸车价格,20.19万  (厂商指导价 22.98万),续航里程,319km,购入用途,接送小孩,自驾游,爱车简评,选电动车最担心的就是续航问题和舒适问题，了解了很多新能源的知识之后，发现这台MARVELR的存在。城市用电，出远门用油，这样的理念在当下是最合理的解决方案，保证了家人孩子在冬季可以正常的使用暖风和各种电加热,爱车评价,[最满意],最满意的当然是这款车环保，行驶质感好，安静舒适，用上了就不想开油车了，但是电车还不能解决快充问题，现在只有MARVELR最香了,[不满意],不满意的是起步有点肉，要深踩油门，还有就是减震有些太硬，但还是能够接受,[外观],这款车的外观设计十分漂亮，整车看起来大气稳重，特别是前脸的设计很独特，很有个性符合我的个人审美。,[内饰],内饰非常不错，个人坐进去，就像坐着船舱一样，给人一种安全感。能摸到的地方都是软性材料，很细腻，方向盘握着手感也不错。新车也基本没什么味道，尤其是家里有孩子的，这一点做的很不错。,[续航],[空间],这么大的车，空间不用说，不论哪一排坐着都非常宽敞，座椅的角度还可以调节，储物空间也够用。,[舒适],隔音效果一般，但座椅的舒适性非常好，包裹性也很强，减震效果挺好，车内空调制冷迅速。,[动力],动力一般，毕竟车很大，起步的时候推背感没有那么强，在市区开足够了，超车提速都很顺手,[操控],好操控，转向精准，悬挂非常棒，不过过大坑的时候还是摇摆的，毕竞车身大。,[性价比],自从家里有了二胎以后用车需求就突然增多了，所以我就想买一个七座的大空间车，看了很多款车最后选择了MARVELR，个人觉得这款车是完全满足我家的需求二，全系高配做工用料都很实在。,展开全部
"
    发表于  2021-06    

      
        
    
    
",这款车的纯电续航里程大概是180公里，而且还配备了快充，大概半个小时就能够充满非常的方便，特别的省心省力，体验非常好。,https://image1.xcarimg.com/attachments/my/1/86/06/339_120.jpg,gh1600831272,用户被禁止发言,4.63,外观,4,内饰,5,续航,5,空间,4,舒适,5,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [海南省],裸车价格,20.18万  (厂商指导价 22.98万),续航里程,318km,购入用途,接送小孩,自驾游,爱车简评,因为这个车型很适合家居使用，一家人出去野餐很适合，后排空间很大，一家六口人出去玩完全没问题而且还有重要的一点，因为是电动和油混用的，新能源汽车，特别智能，在行驶的时候可以做到直线行走，不用手扶方向盘,爱车评价,[最满意],这款车的交车速度超乎了我的想象，订车没有多久就能提车回家，还有就是它的质量和做工我比较放心，而且整个车内的科技豪华度也比较高，乘坐舒适度也比较好。,[不满意],这款车唯一让我觉得有一些不足的，就是它的价位非常的坚挺，一直坚持不降价，而且没有任何的赠送。,[外观],前脸的日行车灯采用贯穿式的设计，看起来更加富有科技感，侧面车身比较立体，尾部采用非常利落简洁的设计，有种很敦实的视觉感，整个外观的造型气场非常足。,[内饰],内饰布局非常的简约，也很有现代感，是我比较喜欢的类型，并且大面积的皮质包裹手感非常的细腻，并且也很好打理，整体凸显了非常不错的豪华感。,[续航],[空间],前排的横向空间充足，给人以开阔的乘坐体验，中排独立座椅之间的通道非常的宽，成员可非常方便的进出第3排，后备箱空间也比较足够，而且座椅还支持放倒，实用性比较强。,[舒适],座椅感觉偏硬了一些，不过它的包裹性和支撑性做得非常不错，并且座椅的功能也比较多，发动机的噪音和风噪会比较明显，车内整体并不是很安静，不过在市区行驶，车内的静谧性表现还是非常不错的，乘坐起来也比较舒服。,[动力],动力衔接非常的顺畅，加速性能也很棒，能够带来驾驶激情，动力随叫随到，日常超车变道非常的轻松，开起来特别的轻快，动力储备非常充足。,[操控],方向盘回馈力度非常的线性，指向也非常的精准，油门和刹车的调校很舒服，力度也比较容易掌握，而且他的辅助配置特别的齐全，开起来很从容。,[性价比],我对车子的做工用料配置等方面的要求比较高，所以我选车的范围就比较小一些，综合我的生活环境，还有实际的需求，我比较偏向于新能源的车子，而这款车刚好能符合和满足我的一切需求，虽然价格偏高，但是比较喜欢，所以就入手了。,展开全部
"
    发表于  2021-06    

      
        
    
    
",续航能力方面确实不如油车，但是也仅限于在长途旅行的时候，如果是在市区里完全没有问题，但是如果很久的行驶还是需要注意一下。,https://image1.xcarimg.com/attachments/my/1/90/28/794_120.jpg,gh1623477061,三星会员,4.5,外观,4,内饰,4,续航,5,空间,4,舒适,4,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [广东省],裸车价格,20.17万  (厂商指导价 22.98万),续航里程,317km,购入用途,接送小孩,自驾游,爱车简评,买这辆车的经历真的特别随意，那天和朋友去商场吃饭，吃饱出来就看到商场中间的晨厅里放着的这辆MARVELR，当时就被惊艳到了，从外表看感觉特别超前，科技感爆棚，像是几年后才会出现的款式。,爱车评价,[最满意],最满意的就是纯电驾驶的感受，这是电动车的先天优势，无论是对比多少价位的燃油车，纯电的驾驶体验一定是更好的，这辆车也不例外，只有亲身体验了才知道这其中的差别，我觉得非常好，实际坐在这辆车里的感觉真的非常棒。,[不满意],我觉得目前这辆车自动泊车的功能是最不智能的部分，直接导致这部分功能使用频率不高，还有语音助手功能，目前语音助手的功能离我的期待还有一定的距离希望这方面要加强一些，使用起来也会更方便，也会对这辆车带来更好的销量。,[外观],外观看起来非常的霸气，而且充满科技感，特别是前脸的设计，非常的独特，辨识度很高，还有大灯的设计，非常的新颖。,[内饰],内饰方面，我觉得这辆车做得非常好，因为充满了科技感，深受年轻人的喜爱，我个人还是非常满意他的内饰设计风格的，非常符合我的审美。,[续航],[空间],空间非常的大利用率也很高，空间设计的非常合理，一家5口人出行都没有任何压力，后备箱的容量也非常的大，大件行李也是轻松放下。,[舒适],整体的舒适性我还是比较满意的，在车里的感觉就像在家里的沙发一样，在一些比较崎岖的路面，减震系统的好就体现出来了，非常的平稳。,[动力],纯电驾驶感受的，这是电动车的先天优势，无光电量多少，增程器开启与否一直保持一致的动力性，与传统动力混合的车是肯定不一样的。,[操控],这辆车的操控简直是用无脑来形容了，本来会开车的人，开这辆车就是非常轻松的，而且这辆车还有不错的辅助系统，让开车的时候更加方便，这就是科技的进步吧。,[性价比],我购车的时候就明确，我一定要买一台智能的电动车，最早的关注是特斯拉都试驾过，但是进口价格太贵，降价太快，品控太差，不保值，我觉得这辆车30万上下的性能配置，非常能够满足我心里的需要，而且也在我的预算中左右。,展开全部
"
    发表于  2021-06    

      
        
    
    
",续航能力方面确实不如油车，但是也仅限于在长途旅行的时候，如果是在市区里完全没有问题，但是如果很久的行驶还是需要注意一下。,https://image1.xcarimg.com/attachments/my/1/90/32/758_120.jpg,xuser1913275,三星会员,4.38,外观,4,内饰,4,续航,4,空间,5,舒适,5,动力,4,操控,5,性价比,4,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [福建省],裸车价格,20.16万  (厂商指导价 22.98万),续航里程,316km,购入用途,接送小孩,自驾游,爱车简评,首先是这辆车的智能化，四屏交互是目前我所接触的车里最顺畅，最舒服的一款车，操作简单方便，配合精准的语音识别，轻松完成日常所需的手动操作，屏幕的流畅度也非常好，没有卡顿延迟，很人性化,爱车评价,[最满意],最满意的就是纯电驾驶的感受，这是电动车的先天优势，无论是对比多少价位的燃油车，纯电的驾驶体验一定是更好的，这辆车也不例外，只有亲身体验了才知道这其中的差别，我觉得非常好，实际坐在这辆车里的感觉真的非常棒。,[不满意],我觉得目前这辆车自动泊车的功能是最不智能的部分，直接导致这部分功能使用频率不高，还有语音助手功能，目前语音助手的功能离我的期待还有一定的距离希望这方面要加强一些，使用起来也会更方便，也会对这辆车带来更好的销量。,[外观],外观看起来非常的霸气，而且充满科技感，特别是前脸的设计，非常的独特，辨识度很高，还有大灯的设计，非常的新颖。,[内饰],内饰方面，我觉得这辆车做得非常好，因为充满了科技感，深受年轻人的喜爱，我个人还是非常满意他的内饰设计风格的，非常符合我的审美。,[续航],[空间],空间非常的大利用率也很高，空间设计的非常合理，一家5口人出行都没有任何压力，后备箱的容量也非常的大，大件行李也是轻松放下。,[舒适],整体的舒适性我还是比较满意的，在车里的感觉就像在家里的沙发一样，在一些比较崎岖的路面，减震系统的好就体现出来了，非常的平稳。,[动力],纯电驾驶感受的，这是电动车的先天优势，无光电量多少，增程器开启与否一直保持一致的动力性，与传统动力混合的车是肯定不一样的。,[操控],这辆车的操控简直是用无脑来形容了，本来会开车的人，开这辆车就是非常轻松的，而且这辆车还有不错的辅助系统，让开车的时候更加方便，这就是科技的进步吧。,[性价比],买这辆车的经历真的特别随意，那天和朋友去商场吃饭，吃饱出来就看到商场中间的晨厅里放着的这辆MARVELR，当时就被惊艳到了，从外表看感觉特别超前，科技感爆棚，像是几年后才会出现的款式。于是就回家做了做这辆车的功课，隔天就去了4s电交定金提车了哈哈。,展开全部
"
    发表于  2021-06    

      
        
    
    
",车子油耗表现还是非常优秀的，城市基本上都是在六个油，电耗一般都是在18，刚买回来的时候自己测试了一次，充满电加满油的情况下，跑了600公里,https://image1.xcarimg.com/attachments/my/1/90/28/628_120.jpg,gh1623475578,三星会员,4.38,外观,4,内饰,4,续航,4,空间,5,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [山东省],裸车价格,20.15万  (厂商指导价 22.98万),续航里程,315km,购入用途,接送小孩,自驾游,爱车简评,我购车的时候就明确，我一定要买一台智能的电动车，最早的关注是特斯拉都试驾过，但是进口价格太贵，降价太快，品控太差，不保值，我觉得这辆车30万上下的性能配置，非常能够满足我心里的需要,爱车评价,[最满意],最满意的还是它的科技方面的配置了，我觉得这台车子可以说是作为一了一个跨时代的产品出现的，它的中控四块大屏幕，充满了科技的元素，当然，它的实用性能也是我比较在意的六座的空间，家用完全够用了,[不满意],其实还是有很多地方需要提高的，像他的智能语音系统，感觉还没有我们家的小爱同学智能，副驾驶的屏幕功能也比较少，对于隔音降噪的处理也不算优秀，跑高速还是有噪音的,[外观],整个的外观设计，我觉得还是比较有辨识度的，主要是它的前脸的一体式的车灯和尾部的一体式车灯，这个设计还是比较个性的，车子整体比较大气稳重一些，陈深虽然比较长，但是比例却比较协调，还是挺耐看的，一款车,[内饰],内饰是我特别喜欢的地方，我觉得科技感太强烈了，多屏幕还是比较有优势的，特别是最近的升级，每次的升级都让人比较期待，功能也是非常的丰富，不过这样的设计也缺少了一些豪华感,[续航],[空间],空间方面是够用的，因为我们家人也都偏瘦一些，没有特别胖的，坐在这款车内，完全不会觉得拥挤，而且他的三排座椅设计的都比较宽松一些，特别是他的大后备箱，相对于一般六座七座车型来说，它的后备箱表现非常的优秀,[舒适],车子的舒适性方面，整体表现也是很不错的，宽敞的乘坐空间就首先让人很舒服，他的座椅包裹性比较强，但是软硬程度稍差了一些，隔音效果我觉得也没有那么强，跑高速的时候还是有风噪的，车内配备的PM2.5过滤装置，是让我感到比较安心的,[动力],动力性能也是足够使用的，百公里才6.5秒，这个数据虽然说跟一些车型有差距，但是对于这么一个大六座的车子来说，这个数据我是非常满意的，毕竟一家人乘坐还是安全为主吧，他不仅提速快中后段的加速，也是比较给力的，超车很轻松,[操控],我觉得这款车对于操控性能的设计已经比较成熟了，开起来非常的舒服，底盘的软硬程度也不错，而且支撑性很好，辅助的驾驶功能比较多，我特别喜欢的就是他的车道保持，不管在高架还是跑高速都比较省心,[性价比],从确定换车之后，就开始逛各大论坛，各大车展，从20万的价位开始看，一直看到了30万，汉兰达，途昂，探险者，哈弗h9，朋友给我推荐新能源的车子，比亚迪唐dm，这些车全部都去试驾了，每个品牌都有每个品牌的特色，但是总感觉差了一点什么，直到疫情结束后的一次车晨，看到了MARVELR这一款车，外观其实没什么感觉，但是打开车门的那一刻就让我给惊艳到了，没想到车子还能造成这样，各种了解，也咨询了很多懂车的朋友，其实很多朋友是不推荐我买这款车的，因为是一个新出的品牌，不确定因素很多，当时也犹豫了很久，最终还是入手了，我想还是因为太喜爱了吧，毕竟车子会陪伴自己很长一段时间，一款能让自己非常喜爱的东西，用着确实也是会让人比较开心的,展开全部
"
    发表于  2021-06    

      
        
    
    
",这款车的续航里程虽然说没有实际测试过，但是感觉耗电量还是比较大的。,https://image1.xcarimg.com/attachments/my/1/81/73/429_120.jpg,ozr19780128,用户被禁止发言,4.5,外观,4,内饰,5,续航,5,空间,4,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [重庆市],裸车价格,20.14万  (厂商指导价 22.98万),续航里程,314km,购入用途,接送小孩,自驾游,爱车简评,在这个级别的SUV里面，我觉得这台车子的空间表现是非常优秀的，它的内部乘坐空间很宽敞，第二排和第三排乘坐成年人都是非常轻松的，还有它的后备箱的表现，我在这个级别没见过这么大的后备箱,爱车评价,[最满意],这台车虽然是电动车，但是他比燃油车的续航能力还强，而且电车特别的安静，车内空间比较宽敞，乘坐的舒适感受很强，内饰用料，豪华科技配置比较丰富，辅助驾驶配置，让驾驶增加了很多的乐趣，也变得更加的轻松起来,[不满意],车身还是太长了一些，虽然说，驾驶辅助功能比较多，但是在停车的时候还是不太方便的，一些小的停车位根本听不进去，车内的储物空间确实是比较少一些，特别是前排，有时候还是挺不方便的,[外观],外观的造型设计的还是非常时尚大方的，整个车身的线条设计的还是非常不错的，前脸的造型辨识度也特别高。,[内饰],中控内饰的整体设计还是非常具有科技感的，功能性是特别丰富的，储物空间搭配的也不错。,[续航],[空间],乘坐的空间对于我来讲还是够用的，前排座椅和后排座椅的腿部空间还是很宽敞的，只不过满载的情况下，后备箱储物能力表现的一般。,[舒适],座椅的柔软度和包裹感我还是很满意的，乘坐起来也特别舒服，而且这款车的隔音效果做得也不错。,[动力],动力对于我来说还是能够满足的，提速的感觉还是很强劲的，满载的情况下也是毫无压力的。,[操控],这款车的辅助性功能还是很多的，对于新手来讲也特别容易上手，车身的稳定性还是很好的。,[性价比],到了我这个年纪开的车子，其实也不算少了，第一台是大众的朗逸，第二台是丰田的凯美瑞，第三台车是大众的途观l，MARVELR，这台车是我买的第四台车了，当时选择这台车也是有几个原因吧，第一就是确实是家庭需求，家里只有一台途观l，有时候用车还是挺不方便的，家人也都想买一台大点的车子，这样的话，出去旅游一台车就够用了，还是比较方便的，第二就是这台车是新能源的车子，配上绿牌市区不限行，第三就是这个价位，这台车子性价比还是比较高的，配置足够给力，车子的性能也跟得上，第四就是我对于这个品牌还是挺有感觉的，对于理想的造车理念还是比较认同的,展开全部
"
    发表于  2021-06    

      
        
    
    
",续航能力相当强了，电量100%的状态下，能够开660公里，开着它都能够去趟长途旅行了,https://image1.xcarimg.com/attachments/my/1/90/28/688_120.jpg,gh1623476063,三星会员,4.38,外观,4,内饰,4,续航,5,空间,4,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [天津市],裸车价格,20.13万  (厂商指导价 22.98万),续航里程,313km,购入用途,接送小孩,自驾游,爱车简评,最满意的就是这款车的驾驶感受了，动力方面表现的还是很出色的，而且这款车的空间表现的也特别好，商业出行也是完全能够满足的。,爱车评价,[最满意],最满意车子提速特别强，宽敞的空间，有很强的气场，辅助驾驶功能也挺多的，操控起来还是挺轻松的,[不满意],最不满意悬架稍微硬了点，开过烂路的话，底盘存在异响，而且高速上总是各种让人觉得心烦的报警提示声，而且车速也不太给力,[外观],我感觉车子的外形还是相当好看的，是那种比较大方中带着精致的感觉，虽然有些人会觉得怪怪的，但我是蛮喜欢的,[内饰],内饰整体表现挺好的，但缺乏个眼镜盒有点不方便，用料方面到是很不错，看的出来用心,[续航],[空间],即使满载6人的情况下，都不会觉得拥挤，所以说空间能力还是挺强的,[舒适],车子滤震效果不好，经过烂路的时候震感还是挺大的，在第三排乘坐的话，会让人觉得有点晕车,[动力],在低速行驶的时候不是平稳，但平时行驶起来感觉还是可以的，反正踩下油门就能动了,[操控],轻巧的方向盘用起来虽然轻松，不过在高速上就会有点飘了，还是扎实手感会让人觉得安全点,[性价比],买这款车主要也是因为新能源的车型出行成本比较低，而且这款车的配置方面也是非常丰富的，作为日常出行使用还是非常适合的，能够满足自己的需求。,展开全部
"
    发表于  2021-06    

      
        
    
    
",纯电的续航确实是不高，但是还好他能够加油，所以我感觉续航这一块是能够接受的，就是加油的次数比较频繁而已。,https://image1.xcarimg.com/attachments/my/1/86/05/518_120.jpg,gh1600773256,用户被禁止发言,4.5,外观,4,内饰,4,续航,5,空间,4,舒适,5,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [上海市],裸车价格,20.12万  (厂商指导价 22.98万),续航里程,312km,购入用途,接送小孩,自驾游,爱车简评,车子有很好的驾乘体验，让人觉得很舒服的，甚至要比燃油车更加符合我使用需求，很是顺手,爱车评价,[最满意],比较满意的还是这辆车比较方便吧，作为一辆新能源车子他是加油的，所以没有那么漫长的等待过程，让我挺开心的，而且内部的空间也很不错，布局很合理。,[不满意],让我有些失望的，就是油箱的容积比较小。感觉不是那么的让人满意，加油的次数过于频繁。,[外观],外观的设计比较简单，有种方方正正的感觉非常的大气，而且橙色的车漆真的挺亮眼的。,[内饰],内饰方面很精致，各种做工用料都非常的到位，感觉很用心，尤其是中控的布局也不错，三连屏的设计真的是太棒了。,[续航],[空间],作为一辆6座的SUV，它的空间表现其实还可以，而且三排座椅的布局非常的不错，一排比一排高感觉非常的清晰。后备箱也还有不错的空间，真的是挺棒的。,[舒适],这辆车的舒适性也非常的棒，尤其是低速的时候，车内基本上没有噪音特别安静，空间又够大，每一排的座椅都不会让人觉得难受。,[动力],动力这一块不算特别强，但绝对是够家用，反正平时也没有开的那么快的需求，偶尔超车也是比较轻松的。,[操控],车子的操控还挺轻松的，虽然车子尺寸比较大，但是各种辅助驾驶功能够齐全，360度全景影像真的好用，然后在行驶的过程中没有任何困扰。,[性价比],大家可能都知道，新能源的车子无非就是电池代替燃油电机代替发动机。就算有插电混动也是两个系统，互不干扰。这辆MARVELR就非常的奇怪，他居然烧油发电。本着看一看的心态，我到4S店了解了，这辆车，外观的话挺不错的，而且内部空间我也很喜欢，6座的布局很合理。价格的话也不算太贵，而且烧油发电确实是要比充电的电动车要好一些，更方便。所以就入手了这款车。,展开全部
"
    发表于  2021-06    

      
        
    
    
",最低的时候冷车短途跑出国5.6L/100km最高的时候跑出过11.2L/100km绝大部分时间的油耗水平都处在6-9L/100Km的成绩相当于雷克萨斯Rx450h的水平，部分工况下还要优于Rx450h。,https://image1.xcarimg.com/attachments/my/1/90/28/852_120.jpg,gh1623477562,三星会员,4.63,外观,5,内饰,5,续航,5,空间,5,舒适,4,动力,4,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [北京市],裸车价格,20.11万  (厂商指导价 22.98万),续航里程,311km,购入用途,购物,接送小孩,爱车简评,车机效率高，对我来说汽车是效率工具，一定要有效率。比较少但是有质量的app，远程操作，友好的地图目的地发送，微信功能。有快充口，平时公司隔壁大厦补电，两小时免费停车时长够用。,爱车评价,[最满意],成本低，MARVELR的纯电驱动带来的驾驶感受，无论是NVH，还是油门的响应性，以及后期OTA的无限可能，都是传统燃油车比不了的。所以，MARVELR的出现，又满足了我第三个需求，即：省油。很好的具备了大、省油、且不贵这三点。,[不满意],屏幕视觉效果：我不太喜欢花里胡哨的设计，喜欢简约。这也是科技的宗旨，即：简化一切不必要的繁琐。所以这一点上，四块屏幕带来的感受让我的视觉十分舒坦。,[外观],但是MARVELR的出现，更进一步的满足了我对外观的需求。汉兰达的车身长度是4.89米，而理想ONE的尺寸去到了5m+。这是我选择MARVELR的最主要的两个原因，一：大！二：且不贵。,[内饰],科技感这三个字其实挺害人的，因为现在很多车企随便上个什么功能都能说自己有科技感，但是真正触发用户使用的并不多，大部分都变成了装逼工具。我先说说，我所理解的科技感是什么样的,[续航],[空间],说白了就是往大了换。那么对于我们这种普通家庭来说，预算30多万到40万以内是我们目前能承受的最高预算。所以这么看来，我们可选的车型不多，基本上锁定在：丰田的汉兰达和大众途昂。原因只有一个，就这两台车是我们花30多万的预算，能买到的空间最大的车。,[舒适],在舒适模式下也拥有8.5秒上下的加速能力，与雷克萨斯Rx450h属于同一水平。无论是日常驾驶还是高速巡航再超车，都可以满足。,[动力],因为影响性能表现的因素有很多，比如路面情况，气温，是否满油，操作技巧的等等。但是可以肯定的是，MARVELR在运动模式的加速能力在7秒上下，这一点与目前主流的豪华品牌中大型SUV是属于同一梯队的。,[操控],一般来说，在烂路行驶时，不管是满足蠕动，还是快速通过。对悬挂最重要的是稳定性，简单直白一点说就是上下的起伏要控制好。在烂路和非铺装路上，坑洼带来的冲击更大，悬挂反应时间更短，所以既要化解冲击，又要拉的住回弹，十分考验整套悬挂的调校功底。,[性价比],空间大，动力强，可油可电，随意切换，长途用油，城市用电，完全没有里程焦虑，30多万的车，配置也高，乘坐舒适。,展开全部
"
    发表于  2021-05    

            
    
    
",说的是620km续航，综合来说其实差不多，续航能力来讲,https://image1.xcarimg.com/attachments/my/1/89/92/965_120.jpg,xuser1909296,三星会员,4.5,外观,4,内饰,4,续航,5,空间,5,舒适,5,动力,4,操控,5,性价比,4,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [宁夏省],裸车价格,24.2万  (厂商指导价 26.98万),续航里程,350km,购入用途,接送小孩,自驾游,爱车简评,后备厢空间非常大，同级最大后备厢，出去耍完全装4个箱子没得问题,爱车评价,[最满意],车子虽然只有1.3，但是才踩油门，动力出来的很舒服，真的非常的不错的,[不满意],后排空间有点点高，做起来有点点压抑，但是相呼应的一个180度的天空之境育顶天幕完美解决了这个问题,[外观],外观搭载全新家族式前脸环宇之光下压式设计，搭配全维度矢量矩阵大灯，前脸贯穿式镀铬亮条科技感十足，180超大天幕，打造移动观景台,[内饰],多数采用皮质软包材质，晨示了上汽对MARVELR这款车的用心,[续航],[空间],车子的后两排的空间稍微比较的辛苦，尤其是最后排的空间，几乎难以接受，还有就是头部空间欠缺,[舒适],整车拥有6块双层夹胶玻璃，搭载米其林皓悦降噪轮胎，打造车内图书馆般静谧空间,[动力],动力方面搭载了一台全球首用的2代8层发卡式电机，135kw，280扭矩，等于一台2.0T发动机，零百7.9秒，见车超车,[操控],有时候就觉得这样的车子的操控性还是相当的出色的，毕竟还是一台后驱的车子的,[性价比],综合感受这款车的性价比打动了我，整体用下来他的外观也是打动了我，并且这款车的续航能力我目前使用下来是非常不错的，比同级别的电车都实用，充满一次电能用将近十天左右，能给我的生活带来很大的节省，并且充电的车子出行不限号，也是非常方便的，我是一个当代的白领青年，能拥有这样一辆车子，我觉得是很满意的。,
