publish,标题,图片,名称,名称1,评分,评分2,评分3,评分4,评分5,评分6,评分7,评分8,评分9,评分10,评分11,评分12,评分13,评分14,评分15,评分16,评分17,标题18,信息,信息19,信息20,信息21,信息22,信息23,信息24,信息25,信息26,标题27,purpose,purpose28,标题29,jia_text,信息30,dw_22,dw_2231,dw_23,dw_1,dw_132,dw_2,dw_233,dw_3,dw_334,dw_4,dw_435,dw_5,dw_536,dw_6,dw_637,dw_7,dw_738,dw_8,dw_839,openall
"
    发表于  2019-11    

      
        
    
    
",冷车启动时发动机声音过大，和拖拉机没区别。,https://image1.xcarimg.com/attachments/my/0/30/19/025_120.jpg,wanter9vyob,新手上路,4.38,外观,3,内饰,3,空间,5,舒适,5,油耗,5,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2019/10/1,购车地点, [吉林省],裸车价格,22.3万  (厂商指导价 22.18万),当前油耗,9L/100km,购入用途,上班,,爱车简评,还是那句话：进口，性能强大的全时四驱。20w的价格有什么理由拒绝呢,爱车评价,[最满意],驾驶，舒服顺畅，操控性完美。安全系统既高大上又实用。,[不满意],[外观],外观一般，大众化，屁股不受看。,[内饰],一般，没有可圈可点地方。,[空间],本人身高1.7，驾驶和家人乘坐挺宽敞、舒适。,[舒适],原厂胎行驶时过坑包有点颠，换了雪地胎后好了，可能是原厂胎气打多了（表显示275）。,[油耗],目前行驶1050公里，买车回来开了100公里高速，其他上下班，显示油耗8.1，很满意。,[动力],动力正常行驶足够，比家里1.8的雪佛兰动力强多了，但爆发力不如朋友带T的。,[操控],操控没的说，开上就爱不释手，特别得劲。之所以买这车就是偶然试车后放弃了之前在选中的crv、rav4、cx_4和讴歌cdx的。,[性价比],20万全时四驱，操控性完美，带主动刹车和车道偏离，而且主动刹车和车道偏离特好使，我认为值。,
"
    发表于  2019-10    

      
        
    
    
",后排没有出风口！！！这个是最不能理解的，在跑高速的时候噪音还是有的，需要做一做隔音处理，车门缝以后备箱缝都需要弄，后备箱如果矮一点就好了,https://image1.xcarimg.com/attachments/my/0/30/19/023_120.jpg,lorrycancmp5,新手上路,4.88,外观,5,内饰,5,空间,4,舒适,5,油耗,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2019/9/1,购车地点, [浙江省],裸车价格,20.5万  (厂商指导价 22.18万),当前油耗,8L/100km,购入用途,上班,购物,爱车简评,买这车就不是冲着颜值去的，但整体接受度还是不错，可能我不太喜欢太风骚的吧，中规中矩挺好的,爱车评价,[最满意],操控是首位的满意，油耗也是可以，内饰和外观都很满意，车身颜色在路上相对比较少见，走独特风格，全新的SGP平台的安全性相比上一代安全性也有提升，并且还有独特的ES功能，弄个行车记录仪，MaMa再也不担心碰瓷的人了，ES功能还是很强大的，主动刹车还是比较吓人。,[不满意],[外观],对比上一代已经很好了，选择了个少见的颜色，感觉还不错,[内饰],个人感觉已经很满足了，橙色的线比较独特，虽然看着塑质感比较多，又不是高档豪华车不用在意太多,[空间],本人身高180出头，无压力，平时也只有自己开，前排座椅弄好之后，后排腿部空间富裕不少，平时都是一个人自己开，后备箱不算特别大，主要是有备胎占地儿，再加上后悬架也比较高，所以后备箱日常使用也够乐,[舒适],皮质座椅，不过还是需要弄个坐垫的，因为座椅上有小孔，如果有脏东西进去了不好清洗，,[油耗],城市7.6个左右可以了，北京堵车样子走走停停，一箱油跑700多公里是不成问题的,[动力],在城市内开是够够的了，0-80提速虽然没有涡轮的快，但是响应速度是可以的,[操控],开过的都知道操控的好，转向很精准，方向盘一点也不虚啊,[性价比],斯巴鲁买的就是四驱和水平对置，对于经常在城市开的人来说已经很可以了,展开全部
"
    发表于  2019-10    

      
        
    
    
",ES系统两个镜头，自动大灯一个镜头，行车记录仪一个镜头，前面一共四个镜头，很难看。而且因为ES系统还不让前挡风玻璃贴膜，隐私无法保障。,https://image1.xcarimg.com/attachments/my/0/30/19/032_120.jpg,123woajmr,新手上路,3.5,外观,5,内饰,3,空间,3,舒适,3,油耗,3,动力,3,操控,5,性价比,3,购入信息,爱车车型,购入时间,2019/8/1,购车地点, [山西省],裸车价格,21.6万  (厂商指导价 22.18万),当前油耗,9L/100km,购入用途,上班,自驾游,爱车简评,动力正常行驶足够，比家里1.8的雪佛兰动力强多了，但爆发力不如朋友带T的。,爱车评价,[最满意],谈不上有多满意，毕竟不是豪车，豪车又买不起，先凑合着开吧。,[不满意],[外观],外观是喜欢的，一直喜欢两厢车，这就是一辆加高底盘的两厢小车车。卡其灰的颜色也很喜欢，为了这个颜色，等了三个多月…,[内饰],内饰凑合，过得去，不至于被认为寒酸。味道有点大，不知道多久才能消。,[空间],前排没问题，后排不宽裕，两个人用车应该完全够用，有了小孩就够呛了。好在我现在只有一条狗，它的名字叫哒哒，它会晕车。,[舒适],舒适性一般吧，一分钱一分货，虽然比不上三十万以上的车，但是比二十万以内的车好。就像人生一样，永远比上不足比下有余…,[油耗],上下班太堵，还没跑高速，油耗目前11。就北京的情况而言，我认为油耗是下不去了，只增不减。,[动力],本人一向不开快车，车速从没超过120，所以对动力不在意，也没有什么感受。慢慢开，长命百岁。,[操控],操控是不错的。方向盘往左打，车就往左开；方向盘往右打，车就往右开。很神奇！,[性价比],该车谈不上什么性价比，如果不是整车进口身份，合资的话估计也就十六七万的最多了。买车不要讲究性价比，在能接受的价钱范围内挑自己第一眼看上喜欢的就好嘛。对比来对比去，你会忘记你的初心哦。,展开全部
"
    发表于  2019-09    

      
        
    
    
",后备箱空间有点小,https://image1.xcarimg.com/attachments/my/0/30/19/037_120.jpg,张大嘴cv,新手上路,4.88,外观,4,内饰,5,空间,5,舒适,5,油耗,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2019/9/1,购车地点, [辽宁省],裸车价格,21.08万  (厂商指导价 22.18万),当前油耗,13L/100km,购入用途,上班,自驾游,爱车简评,内饰中庸，车机稍显廉价，能带carplay就好了。蓝牙听音乐就挺好的，不影响导航，很方便一个手机蓝牙连接解决主要使用功能。,爱车评价,[最满意],外观好看空间够用性价比高动力够用,[不满意],[外观],选的卡其灰色的非常喜欢,[内饰],塑料感有点强毕竟顶配了,[空间],我175cm的身高乘坐空间完全够用后排坐3个胖点的都不挤就是后备箱空间有点小,[舒适],乘坐非常舒适就是隔音效果不是很好,[油耗],刚买回来还在磨合期磨合期以后油耗还能掉点,[动力],提速很快超车很容易,[操控],四驱的车操控性很高,[性价比],基本上能用的东西都有了自己就是开车上下班偶尔出去玩玩完全够用了,
"
    发表于  2019-09    

      
        
    
    
",可能觉得后备箱的空间确实算不上大，但一家三口应该够用了。,https://image1.xcarimg.com/attachments/my/0/30/19/024_120.jpg,樱樱jln,新手上路,4.75,外观,5,内饰,5,空间,4,舒适,5,油耗,5,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2019/8/1,购车地点, [江苏省],裸车价格,22.68万  (厂商指导价 22.18万),当前油耗,7L/100km,购入用途,上班,自驾游,爱车简评,中控台设计合理，操作方便，用料考究，无异味，只是做工的扎实性还需要提高。中控台面采用软搪塑,爱车评价,[最满意],驾驶感受超级棒！得益于合适的尺寸，极小的转向比，灵敏的方向盘，转向精准，再加上强大的ES功能，驾驶感受好到爆，无可挑剔。即使是在暴雨如注的高速路上，跑120码依旧稳稳当当，超车绝不拖泥带水，没有任何打滑现象，四轮驱动给驾驶者极大的安全信心。新车油耗满意，高速只跑了100公里，油耗立马下降到百公里6.7升，十足的惊喜。外观也是自己所喜欢的，大小适中，平常穿梭于城市道路之中，游刃有余的感觉，停车也方便。内饰个人感觉也足够精致了，该有的功能全都有，车内储物空间也比较丰富，足够用了。顶配版的大灯非常好，漂亮且实用。新车基本没什么味道，一点新车皮革味儿，一周左右就彻底不可闻了。220MM的离地间隙在同级别当中绝对屈指可数，期待哪天能够带自己去轻度越个野，哈哈。另外，这车的噪音我觉得也还行，绝对在可接受的范围内。,[不满意],[外观],外观个人感觉很满意，无论车头、车尾，侧身线条设计，感觉很符合自己的审美标准。车身大小尺寸也是自己所中意的。不喜欢太大的车。大灯和尾灯都挺漂亮，车子做工很好，车漆光亮，接缝匀称，没有什么不满意的地方。,[内饰],中控样式中规中矩，特别喜欢仪表盘及中控上方两块液晶仪表的设计，显示清晰，内容丰富，给驾驶者提供相当全面的行车帮助，值得称赞。车内软性材质用得比较多，没有异味，到现在也未出现什么异响。,[空间],通常一家三口乘坐，车内空间足够，储物空间也够，只是后备箱感觉稍微小了一些。,[舒适],座椅舒适性很好，车内噪音控制得也不错。空调给力。,[油耗],平常在城市拥堵状态下，油耗10.5，上高速跑到100公里，立马降到6.7，感觉油耗还是很低的，况且这还是新车磨合期内。,[动力],2.0的动力配上1477KG的车身质量，动力感觉还可以，加上CVT变速箱，开起来感觉很平顺，时速100公里以下提速没什么问题。跑高速120感觉也蛮好，没有感觉动力不足的现象。超车很干脆。,[操控],方向盘力度适中，完全没有虚位，转向非常清晰，指向精准。掉头、并线十分顺畅，驾驶感觉绝对让人感到酣畅淋漓，没有丝毫拖泥带水之感。高速入弯车身侧倾控制得很好，给人十足信心。暴雨天行驶，轮胎抓地力非常强，即便高速行驶也没有任何侧滑现象出现。,[性价比],性价比这东西见仁见智，我自己感觉这车值得。,展开全部
"
    发表于  2019-09    

      
        
    
    
",开着车也半个多月了，越开越爱开，驾驶的感受真是太棒了，但他有好多小细节人性化程度不好。1.没自动落锁。2.后视镜在车熄火状态下不能操作。3.后排窗户不能一键升降4.后排没出风口5.副驾驶没电动座椅这些东西都是小细节，所有车其实都有这样那样的不足，但有些东西我觉得需要去改善。,https://image1.xcarimg.com/attachments/my/0/30/19/021_120.jpg,cxblmpux24,新手上路,4.63,外观,5,内饰,5,空间,5,舒适,5,油耗,4,动力,5,操控,5,性价比,3,购入信息,爱车车型,购入时间,2019/8/1,购车地点, [天津市],裸车价格,23.48万  (厂商指导价 19.18万),当前油耗,10L/100km,购入用途,上班,自驾游,爱车简评,这个车就不谈性价比了吧？保养售后什么的都比合资同级别贵！千金难买我喜欢！,爱车评价,[最满意],尺寸是我最满意的，可能很多人很奇怪，这么小的车还满意，现在马路和小区停车太费劲了，以前的索八在小区里很不好停车，还经常被人挂蹭受伤，一直想换个个头适中的SUV。XV正好满足我的要求！,[不满意],[外观],我是顶配，大灯太酷了，晚上非常漂亮。远近光自适应，一开灯，灯光自动调整，好高科技感觉，拐弯时随动转向，视角比普通车好太多，好多车主都因为不是LED灯给差评了，我只想说，这车绝对得上顶配。（当然好多朋友是因为顶配订车时间太长）,[内饰],可能和4008和WEY相比确实缺乏设计感，但对于我来说，我觉得够了，我自己挺喜欢，挺简单实用的。,[空间],我身高183，身材适中，上下左右都没问题，驾驶位调整好后，后排座也没问题，空间还是不错的，平时大多数时间就我和媳妇两个人座，足够了。,[舒适],稳。,[油耗],因为我公司在市中心写字楼，天天上班和打仗一样，为了少堵车几乎每天路都变，即使这样也天天堵，开始14个多，最近跑了几次远一点距离，降到10.7了，应该还会继续降。,[动力],很多人都说动力不足，其实对我足够了，高速最高不就让开120嘛，还能飞呀！动力平顺性：完全没顿挫，非常平顺，初段加速非常给力。横向对比：没顿挫，但不给油汽车滑行时没有AT的车滑动远，不给油速度一下就下来了，AT速度下来没这么快。刹车和油门力度，我感觉和我以前索八差距不大，第一次驾驶就适应了，我试过指南者，刹车太灵敏了，稍一踩就哐当停了。受不了。,[操控],太爽了，会让你上瘾，拐弯，直行，变道，都很爽。这款车不亏是从翼豹改过来的，以前开的车真的没体会到什么是“操控”，现在开XV才真体会到，不夸张的说以前一个类似高架桥匝道那种幅度的弯，开40，你就感觉车尾要甩出去感觉，现在60没感觉。好爽啊！底盘及悬架：我就说一点吧，以前轿车过减速带，肯定要减速，慢行，这车我试过不减速，当然也不是特别快，但肯定比开轿车时快，非常稳，我非常惊喜。,[性价比],这车纯进口，购置税加关税大家知道多少吗？7万。唉，还有车船税，油费里还有一半多的税，我已经不知道说什么了。注:车价和关税是一起的，不加这句有些朋友总会误会我说的话。期待的配置：开了一段时间了，开始的一些小缺点有些无所谓了。但是随车落锁还是挺希望加上的，虽然某宝也有，但不是原装总有点不放心。还有后排窗户一键升窗也很实用，这两个功能希望加上。,展开全部
"
    发表于  2019-09    

      
        
    
    
",后备箱稍小，因为有娃要带推车，宝宝的吃喝拉撒，再加上车内常备的一箱水就差不多满了，买之前就有心理准备了,https://image1.xcarimg.com/attachments/my/0/30/19/029_120.jpg,joeqimingdku,新手上路,4.5,外观,4,内饰,4,空间,4,舒适,4,油耗,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2019/7/1,购车地点, [河南省],裸车价格,20.5万  (厂商指导价 22.18万),当前油耗,7L/100km,购入用途,上班,接送小孩,爱车简评,可能和4008和WEY相比确实缺乏设计感，但对于我来说，我觉得够了，我自己挺喜欢，挺简单实用的。,爱车评价,[最满意],操控，过弯非常有信心，老婆开车我放心了哈哈；油耗算是很低了，现在1800有效在7左右，长途快速和市区混合油耗，非常满意。,[不满意],[外观],买这车就不是冲着颜值去的，但整体接受度还是不错，可能我不太喜欢太风骚的吧，中规中矩挺好的,[内饰],内饰中庸，车机稍显廉价，能带carplay就好了。蓝牙听音乐就挺好的，不影响导航，很方便一个手机蓝牙连接解决主要使用功能。,[空间],家里人都不是很高一米七左右，内部空间很宽敞，内部储物空间也满意；后备箱稍显小，因为真的有很多东西要带哈哈,[舒适],市区内关窗噪音控制还可以，基本听不到本车噪音，跑高速胎噪偏高；座椅包裹性比较好比较舒服但是没有低配织物的软哈哈，更喜欢低配织物的座椅；空调自动分区还有强力模式可选，我用一般模式就够了，强力试了下出风量很大降温还是很快的；USB接口比较多不需要自己再买点烟器和USB接线了。,[油耗],现在1800平均油耗7.，首保之后会不会更低呢哈哈，期望后面能跑出更低油耗,[动力],前八十加速很快啊，再往上也可以但不像前八十来的那么快，本人本着对家人负责的态度不激烈驾驶不超速驾驶，规规矩矩开车，车满载跑120稳稳的，转速也不高2000~2500。,[操控],一个字形容：贼。过弯或者走个烂路瞅准了就上没问题的，跑过山路，这车用来转山真的不错没有推头现象，指哪打哪，方向盘精准度非常高。,[性价比],性价比很好了，车是用来开的，坐上这车就有驾驶的欲望；除非真正越野其他路况都能应对，尤其对雪地泥地超越市面大多同类车型，冬天是才是小V展现自己的舞台。,展开全部
"
    发表于  2019-09    

      
        
    
    
",早买了两个月，没赶上关税下调。,https://image1.xcarimg.com/attachments/my/0/30/19/044_120.jpg,xsy2,新手上路,4.63,外观,4,内饰,4,空间,5,舒适,5,油耗,5,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2018/10/1,购车地点, [河南省],裸车价格,19.2万  (厂商指导价 19.18万),当前油耗,7L/100km,购入用途,上班,购物,爱车简评,外观设计怎么看还是不辣么好看，偏小气，不过主要买给家里老婆大人用的，将就一下开吧。,爱车评价,[最满意],操控，驾驶感受，油耗，空调，初段动力很猛,[不满意],[外观],外观没老款粗狂，低配轮毂17寸没有中高配18寸的忍者镖亮眼，车身尺寸感觉刚刚好，属于耐看的类型，不懂logo的亲朋问我是啥车，我说长安北斗星，他们说得十万吧，我说差不多吧，也就那样,[内饰],低配织物座椅，没有彩色屏幕，没有多功能方向盘，没有eyesight，排挡杆没有包皮，而且还是卤素灯。导航基本上没用过，对于一个老司机都能忍受。,[空间],家长胖人不多，五口人乘坐没问题，因传动结构造成后排中间有微微隆起，最佳乘坐人数是四人,[舒适],悬架平路上偏舒适，但过不平路段确感觉到很干脆，,[油耗],表显油耗7.2和7.3之间，最低时候6.8。但一直加95号油，以前的307，1.6自动挡表显7.4，加92。,[动力],初段很快，油门很窜（但没有老款的xv窜），但是速度到100以上就不行了，不过这并不妨碍它的日常驾驶,,,[性价比],20万出头，低配，但是全系在发动机，四驱系统上是一致的，差价都是舒适性的配置，eyesight，真皮座椅，彩色大屏，轮胎尺寸，等等。这些对我来说没有必要。鸡肋配置：自动启停，一上车就关闭，很难控制，轻踩就触发，重踩再次启动，感觉很鸡肋很鸡肋。期待的配置：原厂导航，据说是到了国内之后阉割掉了，但是偏偏又有一个才carplay功能，却又不能用，据说自己很难匹配。标配配置：四驱系统，新调教过后的水平对置发动机，据说是钢带的cvt变速器,展开全部
"
    发表于  2019-09    

      
        
    
    
",隔音差，挂档声音重，刹车有格吱声音，感应雨刷感觉没用，还是我不会用呢,https://image1.xcarimg.com/attachments/my/0/30/19/019_120.jpg,wyy1122g2,新手上路,4.88,外观,5,内饰,5,空间,5,舒适,5,油耗,5,动力,5,操控,5,性价比,4,购入信息,爱车车型,购入时间,2019/7/1,购车地点, [浙江省],裸车价格,20.6万  (厂商指导价 23.18万),当前油耗,8L/100km,购入用途,上班,自驾游,爱车简评,比斯巴鲁其他的车系好太多，比森林人强的没天际了，跟其他品牌比就算了吧。中控台样式较新颖，用料考究，做工优良,爱车评价,[最满意],操控还有es系统，高配的led灯就是帅,[不满意],[外观],外观这东西，仁者见仁吧,[内饰],又不是豪华车品牌，内饰已经还好啦手感材质：能摸到的地方都还是软的，方向盘也是皮的，很喜欢丁字裤方向盘多媒体车机：感觉这东西有点落后了，只支持mp3格式，还有什么百度car只能连接线才有用,[空间],空间足够，就是后备箱小，不过我平常东西也少,[舒适],过减速带真的没啥感觉，挺好,[油耗],油耗在预料之中,[动力],动力够用，提速很顺畅,[操控],好就一个字，特别是转弯信心十足,[性价比],性价比其实不高,
"
    发表于  2019-07    

      
        
    
    
",新车内饰气味太大。,https://image1.xcarimg.com/attachments/my/0/31/14/562_120.jpg,vios-viosfr5,新手上路,4.38,外观,4,内饰,4,空间,4,舒适,4,油耗,5,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2019/7/1,购车地点, [江苏省],裸车价格,19.18万  (厂商指导价 21.18万),当前油耗,9L/100km,购入用途,上班,自驾游,爱车简评,真的赞！紧凑型车里，无论suv，跨界，还是轿车，xv的操控感都是独树一帜的,爱车评价,[最满意],驾控品质感,[不满意],[外观],虽然设计线条更犀利，但是个人觉得整体不如上一代好看,[内饰],虽然和同价位其他车比起来并不出众，但是和斯巴鲁自己比，已经好很多了。,[空间],我180，前后排都比较舒适，不拘谨，也不宽敞,[舒适],减震有些偏硬，不过也还好。有一点值得称赞，就是sgp底盘包容性真的很好，有一次回老家，有一个很高的水泥减速带，距离远时没看到，近了速度已经降不下来了，最后车子只是大幅度的晃了两下就过去了，并没有发出预想中“duang”的响声，车子刚性很好,[油耗],我基本上都在城市道路驾驶，目前8.8，还不错的。,[动力],够用，稍稍有点偏弱，不过属于2.0自吸正常水平,,,[性价比],性价比这东西还得看个人，很多人认为这个车和同价位车比个头较小空间也较小，性价比就很低。我认为同价位拥有独一份的机械能力和驾控感受，加上进口的品质，性价比就很高。主要看个人需求。,
"
    发表于  2019-07    

      
        
    
    
",新车内饰气味太大。,https://image1.xcarimg.com/attachments/my/0/30/77/876_120.jpg,sunrxgp0,新手上路,4.38,外观,4,内饰,4,空间,4,舒适,4,油耗,5,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2019/7/1,购车地点, [江苏省],裸车价格,19.18万  (厂商指导价 20.18万),当前油耗,9L/100km,购入用途,上班,自驾游,爱车简评,真的赞！紧凑型车里，无论suv，跨界，还是轿车，xv的操控感都是独树一帜的,爱车评价,[最满意],驾控品质感,[不满意],[外观],虽然设计线条更犀利，但是个人觉得整体不如上一代好看,[内饰],虽然和同价位其他车比起来并不出众，但是和斯巴鲁自己比，已经好很多了。,[空间],我180，前后排都比较舒适，不拘谨，也不宽敞,[舒适],减震有些偏硬，不过也还好。有一点值得称赞，就是sgp底盘包容性真的很好，有一次回老家，有一个很高的水泥减速带，距离远时没看到，近了速度已经降不下来了，最后车子只是大幅度的晃了两下就过去了，并没有发出预想中“duang”的响声，车子刚性很好,[油耗],我基本上都在城市道路驾驶，目前8.8，还不错的。,[动力],够用，稍稍有点偏弱，不过属于2.0自吸正常水平,[操控],真的赞！紧凑型车里，无论suv，跨界，还是轿车，xv的操控感都是独树一帜的,[性价比],性价比这东西还得看个人，很多人认为这个车和同价位车比个头较小空间也较小，性价比就很低。我认为同价位拥有独一份的机械能力和驾控感受，加上进口的品质，性价比就很高。主要看个人需求。,
"
    发表于  2019-07    

      
        
    
    
",冷启动抖得厉害，在大部分车子都不怎么需要热车的年代，水平对置发动机一定要热车有点坑。。。胎噪算是比较明显吧，没什么加速感，速度经常不小心就踩到90～100，新车磨合期油耗有点过了，可能也和自己没有熟悉有关,https://image1.xcarimg.com/attachments/my/0/31/15/051_120.jpg,dongyd99jnry,新手上路,4.5,外观,5,内饰,5,空间,5,舒适,4,油耗,2,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2019/6/1,购车地点, [安徽省],裸车价格,22.18万  (厂商指导价 23.18万),当前油耗,10L/100km,购入用途,接送小孩,自驾游,爱车简评,外观嘛，见仁见智了，我肯定是因为喜欢才买的了，但是我现在身边的人问下来好像反响平平...做工还是很不错的，日本制造的工艺水平还是有保证，每一处都是严丝合缝的。,爱车评价,[最满意],1.动力绝对够用，只要舍得踩油门。2.后排空间其实挺大的，就是后备箱一家三口出门也是够用的。,[不满意],[外观],外观其实没有太大的亮点，而且客观的说整体算不上多好看，但是算是耐看的类型吧。主要是离地间隙高，给我的感觉很加分，让整个车看起来很精悍，加上不长的车身，看起来很高的后悬架，整个车还是营造出了俯冲的姿态，就是内部坐姿其实还是偏低的轿车视野,[内饰],前排的颜色搭配很喜欢，后排只能说还过得去,[空间],乘坐空间家庭成员都不是特别高，这辆车完全够用，后备箱的话因为家里还有别的车子，这个够用就好，也不需要特别能装，不过客观的来说，后备箱一般还是够用的，比三菱的奕歌大的多,[舒适],扣一星主要还是空调，制冷只能说差强人意，而且自动启停以后纯电模式空调会变得更弱一些，后排中央扶手箱虽然没有出风口，但是主副驾驶座位下边还是有两个直吹后排的出风口的，只是作用不大的样子，饱受诟病的后排USB其实没那么不堪，扶手箱里边有2个USB1个点烟器，都留有走线的位置,[油耗],新车机械在磨合，我和车子也在磨合。。脚可能有点重了，第一箱油跑的15L百公里，慢慢观察吧。油耗更新一下，第二箱油就进10升了，第三箱大概在9升左右，这个车速度上去保持速度以后的油耗还是挺低的，市区平均速度基本在23km/h的样子,[动力],动力目前还没跑长途也没去郊外试试越野能力不好说什么，但是市里代步动力算是随叫随到吧，深踩踏板转速很快的就能降档拉高到3000+，超个车还是很轻松的。至于说启停这方面，发动机重新介入的时候是有一点闯，但是能接受,[操控],操控因为也没开过传说中的小钢炮，之前家里不是轿车就是五菱，所以没太大感受。不过50.60km过大弯感觉也是挺稳的，没有太大的侧倾,[性价比],性价比。。好像没怎么考虑，买这个车也是一时冲动，没有让自己冷静下来，总的来说如果冷静下来了，又考虑服务家庭可能最后买的会是CRV混动顶配，但是买车就是买个自己喜欢，坐上去就想开走的车子，管它什么性价比，买就是了！,展开全部
"
    发表于  2019-07    

      
        
    
    
",冷启动抖得厉害，在大部分车子都不怎么需要热车的年代，水平对置发动机一定要热车有点坑。。。胎噪算是比较明显吧，没什么加速感，速度经常不小心就踩到90～100，新车磨合期油耗有点过了，可能也和自己没有熟悉有关,https://image1.xcarimg.com/attachments/my/0/30/19/038_120.jpg,EMEI8020mu,新手上路,4.5,外观,5,内饰,5,空间,5,舒适,4,油耗,2,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2019/6/1,购车地点, [江苏省],裸车价格,22.18万  (厂商指导价 23.18万),当前油耗,10L/100km,购入用途,接送小孩,自驾游,爱车简评,内饰就有点鸡贼了。前排座的车门就是软质包裹的，后排车门就换上了看起来一样但是其实是硬塑料的材质，简直是一目了然的贫穷啊,爱车评价,[最满意],1.动力绝对够用，只要舍得踩油门。2.后排空间其实挺大的，就是后备箱一家三口出门也是够用的。,[不满意],[外观],外观其实没有太大的亮点，而且客观的说整体算不上多好看，但是算是耐看的类型吧。主要是离地间隙高，给我的感觉很加分，让整个车看起来很精悍，加上不长的车身，看起来很高的后悬架，整个车还是营造出了俯冲的姿态，就是内部坐姿其实还是偏低的轿车视野,[内饰],前排的颜色搭配很喜欢，后排只能说还过得去,[空间],乘坐空间家庭成员都不是特别高，这辆车完全够用，后备箱的话因为家里还有别的车子，这个够用就好，也不需要特别能装，不过客观的来说，后备箱一般还是够用的，比三菱的奕歌大的多,[舒适],扣一星主要还是空调，制冷只能说差强人意，而且自动启停以后纯电模式空调会变得更弱一些，后排中央扶手箱虽然没有出风口，但是主副驾驶座位下边还是有两个直吹后排的出风口的，只是作用不大的样子，饱受诟病的后排USB其实没那么不堪，扶手箱里边有2个USB1个点烟器，都留有走线的位置,[油耗],新车机械在磨合，我和车子也在磨合。。脚可能有点重了，第一箱油跑的15L百公里，慢慢观察吧。油耗更新一下，第二箱油就进10升了，第三箱大概在9升左右，这个车速度上去保持速度以后的油耗还是挺低的，市区平均速度基本在23km/h的样子,[动力],动力目前还没跑长途也没去郊外试试越野能力不好说什么，但是市里代步动力算是随叫随到吧，深踩踏板转速很快的就能降档拉高到3000+，超个车还是很轻松的。至于说启停这方面，发动机重新介入的时候是有一点闯，但是能接受,[操控],操控因为也没开过传说中的小钢炮，之前家里不是轿车就是五菱，所以没太大感受。不过50.60km过大弯感觉也是挺稳的，没有太大的侧倾,[性价比],性价比。。好像没怎么考虑，买这个车也是一时冲动，没有让自己冷静下来，总的来说如果冷静下来了，又考虑服务家庭可能最后买的会是CRV混动顶配，但是买车就是买个自己喜欢，坐上去就想开走的车子，管它什么性价比，买就是了！,展开全部
