publish,标题,图片,名称,名称1,评分,评分2,评分3,评分4,评分5,评分6,评分7,评分8,评分9,评分10,评分11,评分12,评分13,评分14,评分15,评分16,评分17,标题18,信息,信息19,信息20,信息21,信息22,信息23,信息24,信息25,信息26,标题27,purpose,purpose28,标题29,jia_text,信息30,dw_22,dw_2231,dw_23,dw_2332,dw_1,dw_2,dw_133,dw_234,dw_3,dw_335,dw_4,dw_436,dw_5,dw_537,dw_6,dw_7,dw_738,dw_8,dw_839,openall
"
    发表于  2021-03    

      
        
    
    
",两驱跑起来还是挺给劲的，在超车的时候也不费力啊！,https://image1.xcarimg.com/attachments/my/1/89/04/011_120.jpg,xuser1900401,三星会员,4.63,外观,4,内饰,4,空间,5,舒适,4,油耗,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点,东风本田汽车中升盛通特约销售服务店 [河北省],裸车价格,25.2万  (厂商指导价 27.38万),当前油耗,7.2L/100km,购入用途,接送小孩,自驾游,爱车简评,当初选车首要考虑装载空间和后排乘坐空间和舒适性，期间主要体验了CRV和皓影，综合试驾体验，最终选择crv，目前开了3个多月，日常通勤，家庭出行很舒服，没有选错！,爱车评价,[最满意],最满意的还是车身外观，黑爵士全黑造型内饰， 19寸大轮毂，空间和舒适性，车载音响比想象中好很多,[不满意],说到最不满意和失望的地方，就是这个车子的隔音效果是稍微的不太好了，隔音真的是差很多，尤其开起来的胎噪声很大,[外观],[内饰],它的外形就跟他的名字一样，像一个霸气的黑爵士,车子里面的装修，我个人是觉得整体上还可以，比较耐看，中控做的也还行，能挑出毛病的，我觉得就是车机比较不好弱爆了,[空间],车里面大大的感觉，让我觉着活动起来也比较灵活，头部空间一点都不会紧张,[舒适],隔音其实是十分影响舒适性的，我对杂音也比较在意一些，所以他隔音差一些，我觉得舒适度是挺影响的,[油耗],目前也是刚入手的新车，还在磨合当中，也要继续看看，目前也只是400多公里，希望到后面这个综合油耗下来，能让我惊喜一下,[动力],[操控],驾驭这款车子，我觉得也不要多大的难度，开着车子的感觉还是比较慵懒的，握感比较得心应手，灵活精准的方向盘总是好有手感,[性价比],那时预算也是被了25万左右，也想尽量在20万的水平能够落地一个让自己满意的车子，当看了现代的索纳塔，我觉得那个车子造型蛮酷的，但就是后排座椅的头顶空间稍微有一些压抑了，我一米七七的个子，坐在车里面都觉得头部空间还是挺紧张的，后来就转头去看了其他品牌的，一开始我看的是标致508的顶配，但是，车子的油耗有一些让我担心排量1.8t的，还是挺担心油耗这个问题，后来为了解决车子消耗上了疑问，就直接去看了日系车，日系车的话，21款的c位，我觉得还是挺不错的，suv，空间上会比较的大气一些，而且消耗的话，我也比较放心，因为日系车都比较省油一些，最后还是定下来了,展开全部
"
    发表于  2021-03    

      
        
    
    
",目前跑的还少，平时超车挺轻松的，新车还没使劲踩，应该还不错的,https://image1.xcarimg.com/attachments/my/1/89/04/006_120.jpg,xuser1900400,三星会员,4.38,外观,5,内饰,4,空间,4,舒适,4,油耗,4,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点,深圳市鹏峰贸易有限公司 [广东省],裸车价格,25.19万  (厂商指导价 27.38万),当前油耗,7.2L/100km,购入用途,接送小孩,自驾游,爱车简评,就和我买车子的初心一样，我希望是买一个大一点的车子，我觉得这个车子的大空间十分的不错，让我们全家人坐在车里，还是宽宽松松轻轻松松十分充足,爱车评价,[最满意],一个月才跑了1000公里，整体驾驶感受还挺好的，跑高速噪音什么的也能接受，因为上一辆车隔音还没有这个好,[不满意],没什么不满意的，期待油耗再往下降一降，还有东本的做工确实有点一般了，后备箱的缝隙太大，轮眉上的黑色塑料扣的不是很严，验车当天看了很多车，没办法都这样，原本以为我自己车这样，也就慢慢接受了,[外观],[内饰],当时对比了很多的车，对比最后还是喜欢这个外观，黑尾灯，还有一些重黑套件，大轮毂，感觉偏年轻一点，就定了这款,内饰选的是黑色，最初害怕看起来压抑，不过上车没感觉压抑，挺喜欢黑色的，干净利落，不喜欢内饰太多颜色，这个就挺好，符合我的审美,[空间],空间够用，扶手箱超大空间，很适合我这种喜欢把什么都放在车上的人，后备箱也是超大空间，自驾游很不错,[舒适],舒适性一般吧，减震偏硬一点，前排感受还行，后排没试过，suv过弯后排甩的厉害一点,[油耗],目前没跑长途，都是短途上下班，将近10个油，也算正常，跑跑高速油耗就拉下来了，等有时间上高速练练,[动力],[操控],操控很顺手，转向都挺精准的，提车当天开着就很顺手，是我喜欢的类型,[性价比],喜欢这款车的外形，19寸的大轮毂，内饰中控都是喜欢的深色系，不太喜欢浅色，然后品牌上也相信本田，买了黑色也比较耐脏，很满意,展开全部
"
    发表于  2021-03    

      
        
    
    
",这款车子动力方面也很充沛。行驶在各种路况都比较轻松，加速时车身反应提速效果也特别好，起步方面也不肉，动力方面也很够用。,https://image1.xcarimg.com/attachments/my/1/89/04/000_120.jpg,xuser1900400,三星会员,4.63,外观,5,内饰,5,空间,4,舒适,4,油耗,5,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点,广东广物东本汽车贸易有限公司 [广东省],裸车价格,25.18万  (厂商指导价 27.38万),当前油耗,7.2L/100km,购入用途,购物,自驾游,爱车简评,这台车子让我最满意的首先是他的外观很豪华大气，很有吸引力。买车的时候就想买一款能拿得出手的车子，而且这款车子的品质车型都很好。,爱车评价,[最满意],空间：2.66m轴距，4.5m车长，同级空间表现优秀（薄皮大馅）动力：运动模式表现优秀油耗： 夏季4.8L，冬季5.8L操控：偏软韧外观：总体中庸内饰：实用主义,[不满意],这台车子跳不出来什么最不满意的地方。唯一的小缺点就是车内刚开始有些异味。后来通通风放些除味剂就好了。,[外观],[内饰],这台车子的外观颜值也是我特别满意的。车子的整体设计风格比较时尚，车漆钣金方面也很厚重。大灯和尾灯的设计也很新颖，够时尚。,车内的整体设计风格豪华度很高，科技感比较突出，布局显得也很有档次。就是有些异味儿。但是味道不大。放了些除味剂现在已经闻不到什么味道了。,[空间],这台车子的空间也是我选择它的一个主要原因，车内空间比较大。储物的小空间也很多，后备箱的装载能力也很强。日常出行比较方便，空间很大。,[舒适],这台车子的整体舒适性我也特别喜欢，空间大乘坐会比较舒服，车内的座椅柔软度很好，支撑性也很做的不错。整体舒适性我也特别满意。,[油耗],车子的油耗量表现，我也能够接受，市区拥堵路段，开着也感觉不到费油。特别是在高速上行驶，油耗量会更低一些，油耗量方面我也非常喜欢。,[动力],[操控],车子的操控性也是我非常喜欢的。功能很实用。车身也比较灵活，掉头转弯的时候都很轻松。转向也比较精准。我感觉这款车子还是比较好开的。,[性价比],非常愉快的选择试驾了9.5代雅阁混动的IMMD系统后亦然确定选择等到CRV混动上市果断确定,展开全部
"
    发表于  2021-03    

      
        
    
    
",这台1.5T的发动机动力要比想象中的更强劲一些。起步的时候不会有拖泥带水的感觉，后期的爆发力也很充足。,https://image1.xcarimg.com/attachments/my/1/89/03/995_120.jpg,xuser1900399,三星会员,4.5,外观,5,内饰,4,空间,5,舒适,5,油耗,4,动力,5,操控,4,性价比,4,购入信息,爱车车型,购入时间,2021/1/1,购车地点,厦门汇京东本汽车销售服务有限公司 [福建省],裸车价格,25.17万  (厂商指导价 27.38万),当前油耗,7.2L/100km,购入用途,购物,接送小孩,爱车简评,空间没话说，绝对够用。储物能力也是可以。后排中间没有突起这点非常好,爱车评价,[最满意],动力平顺，没有丝毫顿挫。就是奔着家用设计的车。好开。女孩子更适合开。静谧谈不上，油门稍微踩下去发动机声音就起来了，晚上安静的时候特别明显。白天感觉是安静。全速巡航的确好用。动力绝对够用，但你别指望crv会给你带来运动。我前面就说了这是台为家用而打造的车。运动模式加速还是可以的。省油保养也便宜省去了添加剂嘛。,[不满意],不太满意的就是车辆的隔音效果不是太好。尤其是在高速行驶的时候，风噪比较的明显。,[外观],[内饰],外观的造型大气时尚。前脸饱满的设计和犀利的大灯很有视觉冲击力，车身的线条流畅，处处体现出了与众不同的运动气息。,内饰的造型简约，没有太多的复杂按键看起来很清爽。用料上采用了很多的软质材料，出色的做工也体现了不错的高级感。,[空间],本田的魔术空间理念一直有所耳闻，实际拥有之后才发现确实非常的不错。坐进去之后身体不会有任何压抑的感觉，而且后排放倒后也可以当一张移动的床。,[舒适],座椅的材料软硬合适，合理的角度设计保证了长度坐车也不会太疲惫。车辆的密封性不是太好，速度快了之后会产生明显的噪音。,[油耗],作为一辆四驱SUV，目前的油耗能保持在8.4升，我还是觉得非常满意了。,[动力],[操控],方向盘的力度合适，精准的指向让我驾驶起来也很轻松。四驱系统的功能出色，在湿滑路面行驶的时候感觉很平稳。,[性价比],在rav4混动和crv混动纠结，最后还是选了crv。 优惠多，配置高。内饰比rav4看上去好，空间大一点点。,展开全部
"
    发表于  2021-03    

      
        
    
    
",动力没的说，这样的动力在同价位里面还是比较猛的，可以说完全能满足我对日常出行的要求，油门前段调校的比较灵敏，稍微踩一点就能感觉到明显在动力，推背感也是不错的。,https://image1.xcarimg.com/attachments/my/1/89/03/988_120.jpg,xuser1900398,三星会员,4.63,外观,5,内饰,4,空间,4,舒适,4,油耗,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点,福州信达诺汽车销售服务有限公司 [福建省],裸车价格,25.16万  (厂商指导价 27.38万),当前油耗,7.2L/100km,购入用途,购物,接送小孩,爱车简评,选择这辆车的理由也比较简单，主要是因为我对CR-V这个车型一直都比较的喜欢。加上改款之后的性能和空间都更加的出色，于是就入手了它。,爱车评价,[最满意],最满意的是它的性能表现非常的优秀。1.5T的发动机搭配四驱系统，不仅有着强劲的动力，而且可以轻松应对很多复杂路况。,[不满意],不满意的地方就是隔音效果，这款车已经用几个月了，所以隔音方面没有达到我想要的效果，胎噪音有点大。,[外观],[内饰],外观真的要点赞一下比较酷，年轻人嘛，就喜欢这种帅酷的设计风格，整体看起来比较大气时尚，开出去回头率很高。,内饰属于那种中规中矩，实用性还是挺不错的，中控大屏分辨率比较高，操作起来比较灵敏。,[空间],在空间上利用率还是比较好的，前排调整好位置，头部空间和腿部空间还是很宽敞的，平时运动起来没有任何问题，而且后排腿部空间也很充足，完全能满足我对空间的要求。,[舒适],个人感受隔音效果并不怎么理想，主要是高速行驶的时候比较明显一点，不过在市区走走停停，没有任何声音，除了膈音方面其他的我还是很满意的。,[油耗],我平时开车比较温柔，目前的油耗一直在控制在五个左右，对，有好的表现我个人非常喜欢。,[动力],[操控],方向盘有电子助力的，操控起来也是比较灵活，不管在市区还在国道上，操控起来完全没有任何问题。,[性价比],整体感觉本田CRV混动的性价比挺高的，价格也是在很多人能接受的范围之内，外观帅气，配置丰富。相比同价位车里面也是比较有优势的，试驾过后，没有怎么犹豫就直接提到车。,展开全部
"
    发表于  2021-03    

      
        
    
    
",跑了一次高速发现还挺有劲的，动力表现很线性，后半段的加速也有力，家用或者偶尔出门旅游是够用的,https://image1.xcarimg.com/attachments/my/1/89/03/983_120.jpg,xuser1900398,三星会员,4.63,外观,5,内饰,5,空间,4,舒适,5,油耗,5,动力,5,操控,4,性价比,4,购入信息,爱车车型,购入时间,2021/1/1,购车地点,青岛基泰汽车销售有限公司 [山东省],裸车价格,25.15万  (厂商指导价 27.38万),当前油耗,7.2L/100km,购入用途,接送小孩,自驾游,爱车简评,最满意的就是它的品牌，号称买发动机送车，在品质这上面我是很放心的，而且外观设计的很帅气，很符合年轻人的审美。,爱车评价,[最满意],外形和品牌的品质表现应该是最满意的部分了，也是冲着合资车而来,[不满意],应该是经常被吐槽的悬挂系统了，以及这个价位没有匹配上的配置，还有就是这个是价位的问题，超出预算1万多，价格谈不下,[外观],[内饰],大气漂亮，改版新款的设计很大胆，也确实提升了颜值，年轻人选择这个车多的原因也是如此吧,平平整整简洁大方副驾驶的出风口设计很独特新颖，中央扶手箱前后移动人性化设计，放置各种物件都能找到合适的地方，内饰属于简约大方的类型,[空间],后排座椅可以按比例放倒，可以扩大后备箱空间，很满意，前排也很宽敞,[舒适],非常满意，隔音效果也很不错，处理的很到位,[油耗],刚提车的时候油耗显示9点多，后来基本维持在 3.5左右，相比家里的另外一个轿车，这样的油耗不算很高，很满意,[动力],[操控],这个不知道怎么描述，方向盘比较轻，转向的时候很方便，司机也无压力，不是赛车一样的激进驾驶，操控很简单也清晰,[性价比],家里有了轿车，再来一个SUV还是很好的选择，之前对比过很多，最后选择这个，毕竟本田的车全球车型，身边朋友买过，包括自己也去看了几次，最终还是定了，超出了部分预算，不过还能接受,展开全部
"
    发表于  2021-03    

      
        
    
    
",动力表现还是很优秀的，起步很强劲，平时开车也是比较猛的，驾驶时的提速的感觉也从没有令我失望。,https://image1.xcarimg.com/attachments/my/1/89/03/976_120.jpg,xuser1900397,三星会员,4.38,外观,5,内饰,4,空间,4,舒适,4,油耗,5,动力,4,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点,山东新鸿基汽车销售服务有限公司 [山东省],裸车价格,25.14万  (厂商指导价 27.38万),当前油耗,7.1L/100km,购入用途,购物,接送小孩,爱车简评,今年家里喜添爱子，所以打算买个大点的车，家里已经有个小轿车了，无疑SUV是最好的选择，身边有朋友开过CRV，我还特意打听了一下，反馈都挺不错的，耐用，毛病少，然后就定了这个啊,爱车评价,[最满意],满意的地方还真不少，空间够大，后排晓一郎腿轻松，任何乘客对于它的空间都是赞不绝口，颜值很高，特别是这个黑色，洗干净了发亮,[不满意],不满意的地方倒也有这辆车子，刚买来的时候还是有一些异味的新车异味，也算是正常，但是还是有一点不好受，喷香水也没有用。,[外观],[内饰],外观颜值还是特别的，令我喜欢，无论从哪个角度看，都是非常的霸气。,内饰方面，个人觉得用料还是比较的，也是经常通风，经常用一些手段处理异味的，但目前还是有一些。,[空间],空间还是非常宽敞的，一家人都非常的满意，前后排都是不会有任何的拥挤感。,[舒适],车子内部还是有一股异味体，影响乘坐体验的。,[油耗],有耗表现感觉非常不错，目前的话是七个左右，感觉还是非常省油的。,[动力],[操控],开起来还是非常的顺手，方向盘轻盈指向很精准，没有什么虚位，油门很灵敏，随叫随到，刹车响响应迅速。,[性价比],预算25万以内的SUV，感觉这款本田的车子还是非常不错的，老品牌品质也有保障，销量也是一直排前的，所以就入手了这款车。,展开全部
"
    发表于  2021-03    

      
        
    
    
",混动最满意的两点，一点是变数箱特别的平顺，行驶中发动机介入很难察觉，还有一点就是油门响应的特别快，普通模式下日常开够用，我更喜欢用运动模式，响应和动力特别好，起步和行驶中超车，简直不要太爽,https://image1.xcarimg.com/attachments/my/1/89/03/969_120.jpg,xuser1900396,三星会员,4.5,外观,5,内饰,5,空间,4,舒适,4,油耗,4,动力,5,操控,5,性价比,4,购入信息,爱车车型,购入时间,2021/1/1,购车地点,重庆龙华实业集团天时汽车销售服务有限公司 [重庆市],裸车价格,25.13万  (厂商指导价 27.38万),当前油耗,7.1L/100km,购入用途,上班,跑长途,爱车简评,个人觉得这款车子最令我满意的地方还是它的外观设计，颜值非常的高，整辆车子很霸气，，加上这个个大轮毂以及车身的线条搭配，更是显得非常的有气势。,爱车评价,[最满意],第一眼吸引我的是他的外观，大气，特别是这个黑色的，很闪，路上回头率很高！后排空间很大，还是全平的地板，隔音处理的很好，动力强，响应快，非常适合家用,[不满意],都说很省油，但是我觉得不是，根本没有网上说的还有网上一些测试的那么省油，难道是我的开的方式不对吗？很郁闷,[外观],[内饰],外观是我第一眼看上的，一直打算买白色的车，看了这个黑色的，直接提了，简直不要太大气,内饰没有深色系浅色系不耐脏不是很好清理座椅 皮质质量一般,[空间],对比了一些同级别的车，这个车的空间是很占有优势的，特别是后排的空间，非常宽敞，地板是平的，坐在后排中间的那个人一点也不别扭。后备箱空间我很大，我家是维修家电的，经常把后排打到给客户送一些洗衣机什么的，特别方便。 前排的储物空间也很不错，用着很顺手,[舒适],整体舒适性不错，很满意的就是隔音效果,[油耗],买之前听说油耗在五六个油，为啥我开的时候油耗都要8个左右，难道是我开的方式不对吗？很是郁闷的,[动力],[操控],方向盘有点重，底盘偏舒适，自适应巡航很好用,[性价比],之前开的两厢车，开了两年，媳妇说有时候给客户送东西不方便，想换个大点的，视野好坐着舒服点的，暗暗观察了好久，也试驾了不同的车，最后还是觉得这个比较符合我家用车的要求！,展开全部
"
    发表于  2021-03    

      
        
    
    
",动力对于我来说已经足够了，在市区里上下班的时候动力完全绰绰有余。,https://image1.xcarimg.com/attachments/my/1/89/03/967_120.jpg,xuser1900396,三星会员,4.38,外观,5,内饰,4,空间,4,舒适,4,油耗,5,动力,4,操控,5,性价比,4,购入信息,爱车车型,购入时间,2021/1/1,购车地点,东风本田汽车润世达特约销售服务店 [天津市],裸车价格,28.12万  (厂商指导价 27.38万),当前油耗,7.1L/100km,购入用途,上班,接送小孩,爱车简评,最满意的就是后排的充电口设计，这个设计真的很贴心，像有时长途乘车，后排玩手机没电了，充电起来也很方便,爱车评价,[最满意],最满意的就是这辆车的性价比真的很高，同级别车就数CRV最适合家用，想要的配置都有。,[不满意],最不满意的就是这辆车的大灯，落地二十多车还是卤素大灯。,[外观],[内饰],车子的外观很好看，很时尚，越来越符合年轻人的气息，车身线条很优美，轮毂也很好看。,内饰中控杆的设计是很别扭的那种，感觉使用起来还是有一些别扭的，而且这款车的的中控屏幕有使用起来也感觉很难懂,[空间],整体的空间还是比较宽敞的，无论是驾驶位置还是后排乘坐空间，以及后备箱的位置都比较大，后备箱也能满足日常出行与自驾游。,[舒适],真皮座椅还是挺舒服的，不过自己买了一套座套保护我的真皮座椅，隔音效果一般般。,[油耗],油耗还是比较省的，现在百公里油耗才七个油，对于这个油耗我觉得很满意。,[动力],[操控],操控也非常的好，拽向比较精准，指哪打哪，也非常喜欢这个可变转向比打一圈方向就能过弯了。,[性价比],在凯美瑞和本田CR-V中考虑了很久，最终还是经济条件决定买了CR-V，不过同时也考虑到了SUV底盘高回乡下老家也比较方便。,展开全部
"
    发表于  2021-03    

      
        
    
    
",0-80之间的动力，那是相当优秀，考虑混动最在意的就是驾乘体验，超车，红绿灯的起步都不在话下；但是上了高速后，由于风燥，路燥，以及发动机的介入所带来的轰鸣声就会有些许影响。,https://image1.xcarimg.com/attachments/my/1/89/03/960_120.jpg,xuser1900396,三星会员,4.38,外观,5,内饰,4,空间,4,舒适,4,油耗,4,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点,上海风逸汽车销售有限公司 [上海市],裸车价格,25.11万  (厂商指导价 27.38万),当前油耗,7.1L/100km,购入用途,上班,购物,爱车简评,空间大本田本来就是空间方面的行家，这台CRV内部空间和后备箱都非常宽敞，动力性能非常舒服，特别是他加速的过程，非常的丝滑，这款混动的车型提速的时候，特别是在起步的阶段，非常的有劲,爱车评价,[最满意],1.空间，真的是发挥了本田空间魔术师的极致，无论是后排还是尾箱，全家人都非常满意。2.混动带来的驾乘感受，0-80码之间的丝滑感受，动力只要你需要，来的特别及时，红绿灯，总是第一个窜出去，超车更是不在话下；安静的驾乘体验让我试驾以后毫不犹豫地选择了混动，虽然多出来了几万块钱，但是我觉得第一辆车，要整就一步到位，可能也不会在短期考虑换车，所以直接上了混动的顶配，开了一干多公里后，现在觉得自己的选择是对的。,[不满意],其实，因为是我的第一台车，我确实相当满意，如果一定要我说不满意，1.隔音效果却是不太高级，不过同事们都说买本田就不要考虑所谓的隔音了，就算是URV的双层玻璃，主动降噪，仍然没有多好，说实话，我觉得这个噪音问题，自己还是能接受的。2.内饰上的用料，尤其是按键换挡区的塑料感太明显，实在是看着有点突兀。3. 到了顶配仍然不给座椅通风，很难想象炎炎夏天，屁股坐在这张真皮座椅上的那种“酸爽”。 4.中控的大屏幕居然不支持CarPlay，这很难吗？ 为何不支持？总觉得把手机通过支架的方式搁在前面有安全隐患，所以还是希望中控屏幕能支持手机投屏。说了这么多不足，但是仍然不能掩盖我对这台车的喜爱，所以以上不足我完全可以包容，人无完人，车无完车。,[外观],[内饰],月光蓝的外观，成为了我们小县城第一台蓝色CRV，走在街上会有很多人回头，开在小区，也有人会很惊讶怎么会有蓝色的CRV，再加上混动铭牌，内心还有点小虚荣。,由于上了顶配，该有的功能都有了，自己也很满意。如果换挡区的用料再好一点就完美了。,[空间],这个空间无愧于本田空间魔术师的称号，真的佩服设计师在一个紧凑型SUV里面居然能给出如此多的空间及收纳。本人185，无论前排还是后排，不顶头，在我调好驾驶位后，后排的乘客还可以轻松二郎腿。,[舒适],新车稍微有点味道，不过买了些碳包，加上暴晒，通风了几天后，好多了。座椅的包裹性不错，不过感觉腰部支撑还是不明显，时间开长了以后要还是会酸，所以只能买一个腰靠。,[油耗],混动，我开车比较佛系，目前1450公里，4.7升百公里油耗，相当满意。,[动力],[操控],方向盘指哪打哪，基本没有什么虚伪，由于是第一台车，又是SUV还想着这么大的车会不会开在路上不容易转弯，停车，结果上路以后证实所有的担心是多余的。,[性价比],最开始是奔着轿车去的，都已经看好了亚洲龙混动，可是由于试驾后，觉得头部空间实在是不友好（本人185），没有办法只能作罢，想来想去，只有考虑SUV。但是从一开始就想买混动车型，所以最后只在CRV和荣放之间做选择，分别去过两家4S店后，感觉荣放的后排空间不及CRV，且内饰布局家里人都不太喜欢，所以最后订了这台车。全家人自进入晨厅第一眼看到月光蓝的CRV静静地待在那里，我们的视线就无法从其漂亮的外观挪开了。一问销售，居然说有现车，试驾过后毫不犹豫地付款拿下。,展开全部
"
    发表于  2021-03    

      
        
    
    
",动力平顺，响应速度很快，超车轻松。,https://image1.xcarimg.com/attachments/my/1/89/03/940_120.jpg,xuser1900394,三星会员,4.38,外观,5,内饰,5,空间,4,舒适,4,油耗,4,动力,4,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点,北京东航世纪汽车销售服务有限公司 [北京市],裸车价格,15万  (厂商指导价 29.98万),当前油耗,7.1L/100km,购入用途,购物,接送小孩,爱车简评,空间魔术师不是吹的，外观看起来也不算大，但是坐进去却还是很宽敞的，后备箱也够用了。,爱车评价,[最满意],本田i-MMD混动发动机，在这个领域本田反超丰田，本田的油电混动技术，更加注重的是驾驶感和加速能力，本田的i-MMD系统构型较为简单，可以三种模式，单纯的发动机或电机，也可以混合动力使用。比较好的优势就是可以单纯发动机，这个输出动力是远优于丰田混动技术的。,[不满意],手机车载系统连接不上，CarPlay车载系统连接不上，有知道怎么连接的网友给点意见和建议。,[外观],[内饰],外观设计风格简洁，车身线条流畅，总条时尚。,内饰设计风格简洁时尚，非常喜欢，按键布置操爱作起来也顺手。但就是CarPlay车载系统连接不台上。,[空间],空间设计风格简洁舒适，也很喜欢，后排座椅放倒恨大，自驾游睡车里很合适。,[舒适],坐姿舒服，当然开长途还是轿车比较舒服，悬挂调教得也不错。,[油耗],目前就上下班使用，油耗一直在6.3左右。,[动力],[操控],操控简单，方向盘转向轻盈，刹车不突兀。,[性价比],从2008年开始上班就开始接触了汽车行业，那个时候就开始关注了本田CR-V，在城市SUV里本田CR-V一直走在最前面，国内车企还要合资车企都开始纷纷推出各种SUV，那么多SUV我依然最爱本田的CR-V，在2014年全款买了人生中第一辆本田汽车思域（因资金问题，这一年又装修房子又结婚），错过了买CR-V，在2016又全款了人生中第二辆本田汽车XR-V，又因资金问题没有买CR-V，到了2020年疫情爆发以来就一直想买CR-V，整整关注本田CR-V12年了，见证了CR-V的辉煌时刻，从问世以来一直都很火爆，各种加价提车的，也问质量问题被国家质量监督局要求停止销售，但这依然没有影响到CR-V的销量，反而越来越越火爆，从今年8月份开始进行实地考察，到4S店砍价，一直到11月8日订车，11月26日提车。,展开全部
"
    发表于  2021-03    

      
        
    
    
",2.0自吸的动力确实有点低，有点小马拉大车，但日常使用足够了，毕竟就是个家用代步车，我也不追求那么多。,https://image1.xcarimg.com/attachments/my/1/88/25/024_120.jpg,gh1612762656,三星会员,4.38,外观,4,内饰,4,空间,4,舒适,5,油耗,4,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点,x东风本田汽车泰达特约销售服务店 [内蒙古],裸车价格,27.31万  (厂商指导价 29.98万),当前油耗,6.3L/100km,爱车简评,,,爱车简评,用料是真的很不错，座椅的功能配置也是还可以的，在北方我也用不上什么通风的功能，就是多媒体的话，我觉得科技智能化程度比较一般了,爱车评价,[最满意],买车之后最怕后悔了，想要的配置，后面要再加装的话，那真的是太麻烦，所以提车的时候跟老婆商量一下直接提顶配，这个选择还是很正确，多的抬头显示在驾驶过程中还是比较直观的，还有驾驶位的记忆功能和全车加热功能，晚上眼老婆偶尔出去夜宵的时候，提前把加热功能打开，还是比较得劲的，后排说是用来商务空间和舒服感也是完全没问题的,[不满意],语音识别控制的话，我觉得功能还是有点太少了，设计师在科技化这方面还需要学习一下,[外观],[内饰],前脸挺好看的，设计的很时尚，日行灯挺漂亮的，增加安全驾驶系数，侧面也不错，屁股就见仁见智了。安个尾翼后杠好很多，不多说，车无完车。,内饰比较简单，没有什么丰富的配置，但颜色搭配还比较耐看。,[空间],本田在空间方面的称号不是徒有虚名的，为我之后的宝宝出生做准备，现在空间用途最多的就是我老婆的购物车,[舒适],说句实话，车子的胎噪真的是太让人头疼了，这点我不是很满意。其次不管是乘坐感还是空间感，都是不错的。,[油耗],油耗没有我想象的那么省，平均下来10个油，但是也能理解，毕竟这么大的一辆车，不多点油，怎么跑得动呢。,[动力],[操控],操控适中吧，转向有一定的旷量。方向盘转向不是很重，总归来说属于很家用的感觉。,[性价比],之前跟朋友去首钢那边玩的时候，路上看到一辆林肯冒险家，太帅了，满眼的羡慕，也想拥有一辆，奈何想要的车款的价格不是我等负担得起，好吧，只能回归现实，最后在马自达CX-5和本田CRV里面纠结，还是选择了老朋友本田，这种熟悉感和安心感，别的品牌真的给不了，日常奔波已经很累了，买车这就任性一把，要提就提个顶配,展开全部
